你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-11-21
候选 ETF 数量: 30
ETF 数据:
ETF 516160: 开盘: 2.881, 收盘: 2.76, 最高: 2.883, 最低: 2.756, 成交量: 1131800.0, 成交额: 317065439.0, 振幅: 4.32, 涨跌幅: -6.15, 涨跌额: -0.181, 换手率: 4.44, momentum_20: -0.001086, volatility_20: 0.028395, volume_mean_20: 1112587.65, return_mean_20: 0.0335, amplitude_mean_20: 3.5335, turnover_mean_20: 4.3635, MA_5: 2.945, MA_10: 2.9938, momentum_20_cs_z: 1.039529, volatility_20_cs_z: 2.5924, volume_mean_20_cs_z: -0.396063, return_mean_20_cs_z: 1.171804, amplitude_mean_20_cs_z: 2.433116, turnover_mean_20_cs_z: -0.174222, MA_5_cs_z: 1.219129, MA_10_cs_z: 1.225047, y_pred_Y_future_5d_return: 0.021856
ETF 159939: 开盘: 0.83, 收盘: 0.809, 最高: 0.83, 最低: 0.808, 成交量: 245656.0, 成交额: 20131252.7, 振幅: 2.61, 涨跌幅: -3.92, 涨跌额: -0.033, 换手率: 2.12, momentum_20: -0.119695, volatility_20: 0.017928, volume_mean_20: 287379.3, return_mean_20: -0.6205, amplitude_mean_20: 2.4115, turnover_mean_20: 2.483, MA_5: 0.8428, MA_10: 0.8587, momentum_20_cs_z: -1.789651, volatility_20_cs_z: 0.729605, volume_mean_20_cs_z: -0.548155, return_mean_20_cs_z: -1.823865, amplitude_mean_20_cs_z: 0.835541, turnover_mean_20_cs_z: -0.506272, MA_5_cs_z: -0.591449, MA_10_cs_z: -0.587157, y_pred_Y_future_5d_return: 0.004852
ETF 159966: 开盘: 0.548, 收盘: 0.544, 最高: 0.559, 最低: 0.543, 成交量: 130116.0, 成交额: 7140196.894, 振幅: 2.86, 涨跌幅: -2.68, 涨跌额: -0.015, 换手率: 2.06, momentum_20: -0.076401, volatility_20: 0.014099, volume_mean_20: 83313.1, return_mean_20: -0.387, amplitude_mean_20: 2.0175, turnover_mean_20: 1.3175, MA_5: 0.5618, MA_10: 0.5734, momentum_20_cs_z: -0.756949, volatility_20_cs_z: 0.048151, volume_mean_20_cs_z: -0.585766, return_mean_20_cs_z: -0.75431, amplitude_mean_20_cs_z: 0.274539, turnover_mean_20_cs_z: -0.712071, MA_5_cs_z: -0.833468, MA_10_cs_z: -0.82931, y_pred_Y_future_5d_return: 0.004662
ETF 159910: 开盘: 2.364, 收盘: 2.317, 最高: 2.364, 最低: 2.317, 成交量: 5067.0, 成交额: 1184688.1, 振幅: 1.98, 涨跌幅: -2.4, 涨跌额: -0.057, 换手率: 0.51, momentum_20: -0.030544, volatility_20: 0.010328, volume_mean_20: 2598.65, return_mean_20: -0.1505, amplitude_mean_20: 1.17, turnover_mean_20: 0.259, MA_5: 2.374, MA_10: 2.4058, momentum_20_cs_z: 0.336867, volatility_20_cs_z: -0.623013, volume_mean_20_cs_z: -0.600642, return_mean_20_cs_z: 0.328986, amplitude_mean_20_cs_z: -0.932186, turnover_mean_20_cs_z: -0.898977, MA_5_cs_z: 0.727339, MA_10_cs_z: 0.725972, y_pred_Y_future_5d_return: 0.003949
ETF 159995: 开盘: 1.618, 收盘: 1.585, 最高: 1.628, 最低: 1.584, 成交量: 5283545.0, 成交额: 846489811.932, 振幅: 2.66, 涨跌幅: -4.11, 涨跌额: -0.068, 换手率: 3.71, momentum_20: -0.139989, volatility_20: 0.020272, volume_mean_20: 5605793.7, return_mean_20: -0.7305, amplitude_mean_20: 2.7065, turnover_mean_20: 3.94, MA_5: 1.6546, MA_10: 1.6917, momentum_20_cs_z: -2.151575, volatility_20_cs_z: 1.146828, volume_mean_20_cs_z: 0.432069, return_mean_20_cs_z: -2.203018, amplitude_mean_20_cs_z: 1.255581, turnover_mean_20_cs_z: -0.249001, MA_5_cs_z: 0.107736, MA_10_cs_z: 0.119867, y_pred_Y_future_5d_return: 0.003813
ETF 516050: 开盘: 0.972, 收盘: 0.95, 最高: 0.972, 最低: 0.947, 成交量: 120278.0, 成交额: 11514544.0, 振幅: 2.53, 涨跌幅: -4.04, 涨跌额: -0.04, 换手率: 5.18, momentum_20: -0.118738, volatility_20: 0.018408, volume_mean_20: 113964.5, return_mean_20: -0.6145, amplitude_mean_20: 2.487, turnover_mean_20: 4.9085, MA_5: 0.9838, MA_10: 0.9991, momentum_20_cs_z: -1.766826, volatility_20_cs_z: 0.814999, volume_mean_20_cs_z: -0.580116, return_mean_20_cs_z: -1.796382, amplitude_mean_20_cs_z: 0.943043, turnover_mean_20_cs_z: -0.077988, MA_5_cs_z: -0.470009, MA_10_cs_z: -0.46799, y_pred_Y_future_5d_return: 0.002785
ETF 515750: 开盘: 1.717, 收盘: 1.674, 最高: 1.72, 最低: 1.673, 成交量: 166620.0, 成交额: 28200945.0, 振幅: 2.71, 涨跌幅: -3.4, 涨跌额: -0.059, 换手率: 4.43, momentum_20: -0.106724, volatility_20: 0.01455, volume_mean_20: 130280.45, return_mean_20: -0.553, amplitude_mean_20: 2.1535, turnover_mean_20: 3.4645, MA_5: 1.7396, MA_10: 1.7774, momentum_20_cs_z: -1.480238, volatility_20_cs_z: 0.128491, volume_mean_20_cs_z: -0.577109, return_mean_20_cs_z: -1.514679, amplitude_mean_20_cs_z: 0.468184, turnover_mean_20_cs_z: -0.332963, MA_5_cs_z: 0.180945, MA_10_cs_z: 0.192606, y_pred_Y_future_5d_return: 0.001556
ETF 560500: 开盘: 1.133, 收盘: 1.108, 最高: 1.133, 最低: 1.105, 成交量: 61288.0, 成交额: 6840670.0, 振幅: 2.46, 涨跌幅: -2.64, 涨跌额: -0.03, 换手率: 1.92, momentum_20: -0.065767, volatility_20: 0.012196, volume_mean_20: 31950.85, return_mean_20: -0.3325, amplitude_mean_20: 1.574, turnover_mean_20: 1.0005, MA_5: 1.1398, MA_10: 1.1622, momentum_20_cs_z: -0.503312, volatility_20_cs_z: -0.29043, volume_mean_20_cs_z: -0.595232, return_mean_20_cs_z: -0.504671, amplitude_mean_20_cs_z: -0.356945, turnover_mean_20_cs_z: -0.768046, MA_5_cs_z: -0.33565, MA_10_cs_z: -0.329556, y_pred_Y_future_5d_return: 0.001536
ETF 562060: 开盘: 0.61, 收盘: 0.598, 最高: 0.61, 最低: 0.597, 成交量: 787855.0, 成交额: 47347729.0, 振幅: 2.12, 涨跌幅: -2.29, 涨跌额: -0.014, 换手率: 1.16, momentum_20: 0.005042, volatility_20: 0.008092, volume_mean_20: 587709.95, return_mean_20: 0.0285, amplitude_mean_20: 1.1625, turnover_mean_20: 0.862, MA_5: 0.6126, MA_10: 0.6187, momentum_20_cs_z: 1.185695, volatility_20_cs_z: -1.020888, volume_mean_20_cs_z: -0.492802, return_mean_20_cs_z: 1.148902, amplitude_mean_20_cs_z: -0.942865, turnover_mean_20_cs_z: -0.792502, MA_5_cs_z: -0.789715, MA_10_cs_z: -0.790861, y_pred_Y_future_5d_return: 0.001514
ETF 515580: 开盘: 1.165, 收盘: 1.144, 最高: 1.171, 最低: 1.14, 成交量: 228882.0, 成交额: 26350194.0, 振幅: 2.61, 涨跌幅: -3.54, 涨跌额: -0.042, 换手率: 5.87, momentum_20: -0.084067, volatility_20: 0.015564, volume_mean_20: 128843.6, return_mean_20: -0.427, amplitude_mean_20: 2.198, turnover_mean_20: 3.3035, MA_5: 1.1838, MA_10: 1.2034, momentum_20_cs_z: -0.939819, volatility_20_cs_z: 0.30883, volume_mean_20_cs_z: -0.577374, return_mean_20_cs_z: -0.937532, amplitude_mean_20_cs_z: 0.531546, turnover_mean_20_cs_z: -0.361392, MA_5_cs_z: -0.297753, MA_10_cs_z: -0.294587, y_pred_Y_future_5d_return: 0.000886
ETF 562500: 开盘: 0.937, 收盘: 0.931, 最高: 0.945, 最低: 0.917, 成交量: 19558464.0, 成交额: 1825813548.0, 振幅: 2.96, 涨跌幅: -1.48, 涨跌额: -0.014, 换手率: 8.52, momentum_20: -0.09082, volatility_20: 0.010937, volume_mean_20: 11102144.65, return_mean_20: -0.4685, amplitude_mean_20: 1.777, turnover_mean_20: 4.8385, MA_5: 0.952, MA_10: 0.9642, momentum_20_cs_z: -1.100899, volatility_20_cs_z: -0.514615, volume_mean_20_cs_z: 1.445089, return_mean_20_cs_z: -1.127624, amplitude_mean_20_cs_z: -0.0679, turnover_mean_20_cs_z: -0.090348, MA_5_cs_z: -0.497398, MA_10_cs_z: -0.497612, y_pred_Y_future_5d_return: 0.000834
ETF 516080: 开盘: 0.686, 收盘: 0.672, 最高: 0.692, 最低: 0.67, 成交量: 417718.0, 成交额: 28359687.0, 振幅: 3.2, 涨跌幅: -2.33, 涨跌额: -0.016, 换手率: 2.23, momentum_20: -0.05618, volatility_20: 0.015323, volume_mean_20: 496188.25, return_mean_20: -0.278, amplitude_mean_20: 1.9215, turnover_mean_20: 2.647, MA_5: 0.6902, MA_10: 0.6994, momentum_20_cs_z: -0.274622, volatility_20_cs_z: 0.266092, volume_mean_20_cs_z: -0.50967, return_mean_20_cs_z: -0.255032, amplitude_mean_20_cs_z: 0.137848, turnover_mean_20_cs_z: -0.477314, MA_5_cs_z: -0.72288, MA_10_cs_z: -0.722365, y_pred_Y_future_5d_return: 0.000746
ETF 159628: 开盘: 1.269, 收盘: 1.236, 最高: 1.276, 最低: 1.235, 成交量: 548307.0, 成交额: 68481793.5, 振幅: 3.2, 涨跌幅: -3.59, 涨跌额: -0.046, 换手率: 14.53, momentum_20: -0.04186, volatility_20: 0.011875, volume_mean_20: 495890.45, return_mean_20: -0.2075, amplitude_mean_20: 1.6015, turnover_mean_20: 13.1435, MA_5: 1.2846, MA_10: 1.3012, momentum_20_cs_z: 0.066935, volatility_20_cs_z: -0.347654, volume_mean_20_cs_z: -0.509725, return_mean_20_cs_z: 0.067896, amplitude_mean_20_cs_z: -0.317788, turnover_mean_20_cs_z: 1.376114, MA_5_cs_z: -0.210937, MA_10_cs_z: -0.211577, y_pred_Y_future_5d_return: 0.000622
ETF 520550: 开盘: 1.232, 收盘: 1.22, 最高: 1.232, 最低: 1.217, 成交量: 536285.0, 成交额: 66419177.0, 振幅: 1.21, 涨跌幅: -1.37, 涨跌额: -0.017, 换手率: 5.44, momentum_20: 0.008264, volatility_20: 0.008898, volume_mean_20: 483485.35, return_mean_20: 0.0435, amplitude_mean_20: 1.112, turnover_mean_20: 4.9055, MA_5: 1.2354, MA_10: 1.248, momentum_20_cs_z: 1.26256, volatility_20_cs_z: -0.87736, volume_mean_20_cs_z: -0.512011, return_mean_20_cs_z: 1.21761, amplitude_mean_20_cs_z: -1.01477, turnover_mean_20_cs_z: -0.078518, MA_5_cs_z: -0.253312, MA_10_cs_z: -0.256732, y_pred_Y_future_5d_return: 0.000408
ETF 563020: 开盘: 1.23, 收盘: 1.218, 最高: 1.236, 最低: 1.216, 成交量: 980118.0, 成交额: 122284104.0, 振幅: 1.62, 涨跌幅: -1.38, 涨跌额: -0.017, 换手率: 1.55, momentum_20: 0.009114, volatility_20: 0.006792, volume_mean_20: 624053.75, return_mean_20: 0.047, amplitude_mean_20: 1.1245, turnover_mean_20: 0.985, MA_5: 1.2286, MA_10: 1.2367, momentum_20_cs_z: 1.282812, volatility_20_cs_z: -1.252255, volume_mean_20_cs_z: -0.486103, return_mean_20_cs_z: 1.233641, amplitude_mean_20_cs_z: -0.996971, turnover_mean_20_cs_z: -0.770783, MA_5_cs_z: -0.259168, MA_10_cs_z: -0.266323, y_pred_Y_future_5d_return: 0.00034
ETF 159520: 开盘: 1.059, 收盘: 1.052, 最高: 1.06, 最低: 1.046, 成交量: 89655.0, 成交额: 9442909.4, 振幅: 1.32, 涨跌幅: -0.66, 涨跌额: -0.007, 换手率: 5.43, momentum_20: -0.020484, volatility_20: 0.006612, volume_mean_20: 88327.85, return_mean_20: -0.101, amplitude_mean_20: 1.0545, turnover_mean_20: 5.348, MA_5: 1.0628, MA_10: 1.0736, momentum_20_cs_z: 0.576822, volatility_20_cs_z: -1.284188, volume_mean_20_cs_z: -0.584841, return_mean_20_cs_z: 0.555722, amplitude_mean_20_cs_z: -1.096642, turnover_mean_20_cs_z: -0.000383, MA_5_cs_z: -0.401968, MA_10_cs_z: -0.404757, y_pred_Y_future_5d_return: 0.00024
ETF 510760: 开盘: 1.252, 收盘: 1.234, 最高: 1.258, 最低: 1.23, 成交量: 3262320.0, 成交额: 405351476.0, 振幅: 2.22, 涨跌幅: -2.06, 涨跌额: -0.026, 换手率: 14.68, momentum_20: -0.029111, volatility_20: 0.007451, volume_mean_20: 1230885.35, return_mean_20: -0.144, amplitude_mean_20: 1.0025, turnover_mean_20: 5.538, MA_5: 1.2594, MA_10: 1.2731, momentum_20_cs_z: 0.371048, volatility_20_cs_z: -1.1349, volume_mean_20_cs_z: -0.374259, return_mean_20_cs_z: 0.35876, amplitude_mean_20_cs_z: -1.170683, turnover_mean_20_cs_z: 0.033167, MA_5_cs_z: -0.232641, MA_10_cs_z: -0.235427, y_pred_Y_future_5d_return: 5.3e-05
ETF 159502: 开盘: 1.198, 收盘: 1.204, 最高: 1.206, 最低: 1.196, 成交量: 1877090.0, 成交额: 225445963.299, 振幅: 0.82, 涨跌幅: -1.07, 涨跌额: -0.013, 换手率: 13.86, momentum_20: 0.054291, volatility_20: 0.016197, volume_mean_20: 2109498.8, return_mean_20: 0.277, amplitude_mean_20: 1.156, turnover_mean_20: 15.5765, MA_5: 1.208, MA_10: 1.1977, momentum_20_cs_z: 2.360419, volatility_20_cs_z: 0.42159, volume_mean_20_cs_z: -0.212324, return_mean_20_cs_z: 2.287164, amplitude_mean_20_cs_z: -0.95212, turnover_mean_20_cs_z: 1.805723, MA_5_cs_z: -0.276911, MA_10_cs_z: -0.299425, y_pred_Y_future_5d_return: -1.9e-05
ETF 560080: 开盘: 1.085, 收盘: 1.07, 最高: 1.094, 最低: 1.069, 成交量: 1127811.0, 成交额: 121715571.0, 振幅: 2.29, 涨跌幅: -2.1, 涨跌额: -0.023, 换手率: 4.54, momentum_20: -0.011091, volatility_20: 0.009989, volume_mean_20: 1161247.35, return_mean_20: -0.0505, amplitude_mean_20: 1.286, turnover_mean_20: 4.6765, MA_5: 1.096, MA_10: 1.1106, momentum_20_cs_z: 0.800886, volatility_20_cs_z: -0.683191, volume_mean_20_cs_z: -0.387094, return_mean_20_cs_z: 0.787039, amplitude_mean_20_cs_z: -0.767017, turnover_mean_20_cs_z: -0.118953, MA_5_cs_z: -0.373374, MA_10_cs_z: -0.373352, y_pred_Y_future_5d_return: -4.9e-05
ETF 562310: 开盘: 0.972, 收盘: 0.953, 最高: 0.974, 最低: 0.951, 成交量: 184496.0, 成交额: 17677690.0, 振幅: 2.36, 涨跌幅: -2.26, 涨跌额: -0.022, 换手率: 2.74, momentum_20: -0.0555, volatility_20: 0.01164, volume_mean_20: 207957.3, return_mean_20: -0.2785, amplitude_mean_20: 1.692, turnover_mean_20: 3.0915, MA_5: 0.975, MA_10: 0.988, momentum_20_cs_z: -0.258419, volatility_20_cs_z: -0.389495, volume_mean_20_cs_z: -0.562793, return_mean_20_cs_z: -0.257322, amplitude_mean_20_cs_z: -0.188929, turnover_mean_20_cs_z: -0.398826, MA_5_cs_z: -0.477588, MA_10_cs_z: -0.477411, y_pred_Y_future_5d_return: -5.8e-05

Only return the top 10 ETFs in `rankings`. Do not include the remaining candidates.
