你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-12-12
候选 ETF 数量: 30
ETF 数据:
ETF 159509: 开盘: 2.379, 收盘: 2.346, 最高: 2.385, 最低: 2.343, 成交量: 4653549.0, 成交额: 1099348126.375, 振幅: 1.78, 涨跌幅: -0.85, 涨跌额: -0.02, 换手率: 7.07, momentum_20: 0.079613, volatility_20: 0.021584, volume_mean_20: 4569340.15, return_mean_20: 0.4055, amplitude_mean_20: 1.6185, turnover_mean_20: 6.9405, MA_5: 2.3598, MA_10: 2.3335, momentum_20_cs_z: 2.264813, volatility_20_cs_z: 2.215578, volume_mean_20_cs_z: 0.374117, return_mean_20_cs_z: 2.261964, amplitude_mean_20_cs_z: -0.050684, turnover_mean_20_cs_z: 0.313506, MA_5_cs_z: 0.70176, MA_10_cs_z: 0.686219, y_pred_Y_future_5d_return: 0.014175
ETF 159520: 开盘: 1.038, 收盘: 1.047, 最高: 1.049, 最低: 1.037, 成交量: 57849.0, 成交额: 6036651.3, 振幅: 1.15, 涨跌幅: 0.77, 涨跌额: 0.008, 换手率: 3.5, momentum_20: -0.026952, volatility_20: 0.005166, volume_mean_20: 79820.9, return_mean_20: -0.1355, amplitude_mean_20: 0.9405, turnover_mean_20: 4.8325, MA_5: 1.0448, MA_10: 1.0522, momentum_20_cs_z: -0.302111, volatility_20_cs_z: -1.440469, volume_mean_20_cs_z: -0.59221, return_mean_20_cs_z: -0.315159, amplitude_mean_20_cs_z: -1.147712, turnover_mean_20_cs_z: -0.032866, MA_5_cs_z: -0.42239, MA_10_cs_z: -0.415234, y_pred_Y_future_5d_return: -0.000649
ETF 515580: 开盘: 1.221, 收盘: 1.231, 最高: 1.235, 最低: 1.21, 成交量: 136628.0, 成交额: 16790291.0, 振幅: 2.05, 涨跌幅: 0.82, 涨跌额: 0.01, 换手率: 3.5, momentum_20: 0.021577, volatility_20: 0.014817, volume_mean_20: 151321.65, return_mean_20: 0.1165, amplitude_mean_20: 2.1435, turnover_mean_20: 3.8795, MA_5: 1.2368, MA_10: 1.2246, momentum_20_cs_z: 0.866834, volatility_20_cs_z: 0.708646, volume_mean_20_cs_z: -0.57682, return_mean_20_cs_z: 0.885276, amplitude_mean_20_cs_z: 0.798784, turnover_mean_20_cs_z: -0.189457, MA_5_cs_z: -0.258256, MA_10_cs_z: -0.267033, y_pred_Y_future_5d_return: -0.001125
ETF 159307: 开盘: 1.054, 收盘: 1.053, 最高: 1.055, 最低: 1.048, 成交量: 567949.0, 成交额: 61100793.9, 振幅: 0.66, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 1.27, momentum_20: -0.040109, volatility_20: 0.005644, volume_mean_20: 302725.85, return_mean_20: -0.2025, amplitude_mean_20: 0.8575, turnover_mean_20: 0.675, MA_5: 1.0594, MA_10: 1.0665, momentum_20_cs_z: -0.619052, volatility_20_cs_z: -1.333856, volume_mean_20_cs_z: -0.544232, return_mean_20_cs_z: -0.634322, amplitude_mean_20_cs_z: -1.282008, turnover_mean_20_cs_z: -0.715999, MA_5_cs_z: -0.409909, MA_10_cs_z: -0.402942, y_pred_Y_future_5d_return: -0.001256
ETF 159905: 开盘: 1.78, 收盘: 1.79, 最高: 1.795, 最低: 1.78, 成交量: 185288.0, 成交额: 33186953.7, 振幅: 0.84, 涨跌幅: 0.51, 涨跌额: 0.009, 换手率: 1.7, momentum_20: -0.015943, volatility_20: 0.006802, volume_mean_20: 265943.7, return_mean_20: -0.0785, amplitude_mean_20: 1.031, turnover_mean_20: 2.4355, MA_5: 1.7896, MA_10: 1.7979, momentum_20_cs_z: -0.036932, volatility_20_cs_z: -1.076091, volume_mean_20_cs_z: -0.552149, return_mean_20_cs_z: -0.043632, amplitude_mean_20_cs_z: -1.001279, turnover_mean_20_cs_z: -0.426725, MA_5_cs_z: 0.214315, MA_10_cs_z: 0.225797, y_pred_Y_future_5d_return: -0.001256
ETF 562310: 开盘: 0.999, 收盘: 1.006, 最高: 1.008, 最低: 0.994, 成交量: 119371.0, 成交额: 11970944.0, 振幅: 1.4, 涨跌幅: 0.7, 涨跌额: 0.007, 换手率: 1.77, momentum_20: 0.012072, volatility_20: 0.009034, volume_mean_20: 153290.4, return_mean_20: 0.063, amplitude_mean_20: 1.51, turnover_mean_20: 2.279, MA_5: 1.0044, MA_10: 0.996, momentum_20_cs_z: 0.637895, volatility_20_cs_z: -0.579087, volume_mean_20_cs_z: -0.576397, return_mean_20_cs_z: 0.630422, amplitude_mean_20_cs_z: -0.226241, turnover_mean_20_cs_z: -0.452441, MA_5_cs_z: -0.456927, MA_10_cs_z: -0.463546, y_pred_Y_future_5d_return: -0.00166
ETF 513730: 开盘: 1.408, 收盘: 1.404, 最高: 1.41, 最低: 1.402, 成交量: 232820.0, 成交额: 32719878.0, 振幅: 0.57, 涨跌幅: 0.14, 涨跌额: 0.002, 换手率: 2.62, momentum_20: 0.0, volatility_20: 0.011222, volume_mean_20: 328769.15, return_mean_20: 0.0065, amplitude_mean_20: 0.881, turnover_mean_20: 3.7045, MA_5: 1.4132, MA_10: 1.4145, momentum_20_cs_z: 0.347097, volatility_20_cs_z: -0.091872, volume_mean_20_cs_z: -0.538627, return_mean_20_cs_z: 0.361277, amplitude_mean_20_cs_z: -1.243985, turnover_mean_20_cs_z: -0.218212, MA_5_cs_z: -0.107457, MA_10_cs_z: -0.103788, y_pred_Y_future_5d_return: -0.001785
ETF 515080: 开盘: 1.512, 收盘: 1.512, 最高: 1.515, 最低: 1.507, 成交量: 1363253.0, 成交额: 210713412.0, 振幅: 0.53, 涨跌幅: 0.07, 涨跌额: 0.001, 换手率: 2.51, momentum_20: -0.057944, volatility_20: 0.005747, volume_mean_20: 1448382.05, return_mean_20: -0.2955, amplitude_mean_20: 0.89, turnover_mean_20: 2.667, MA_5: 1.5226, MA_10: 1.5363, momentum_20_cs_z: -1.048648, volatility_20_cs_z: -1.310951, volume_mean_20_cs_z: -0.29764, return_mean_20_cs_z: -1.077339, amplitude_mean_20_cs_z: -1.229422, turnover_mean_20_cs_z: -0.388687, MA_5_cs_z: -0.013934, MA_10_cs_z: 0.000916, y_pred_Y_future_5d_return: -0.001883
ETF 515980: 开盘: 0.845, 收盘: 0.854, 最高: 0.86, 最低: 0.838, 成交量: 2522634.0, 成交额: 214438213.0, 振幅: 2.59, 涨跌幅: 0.71, 涨跌额: 0.006, 换手率: 2.37, momentum_20: 0.05824, volatility_20: 0.017234, volume_mean_20: 3945584.45, return_mean_20: 0.297, amplitude_mean_20: 2.902, turnover_mean_20: 3.707, MA_5: 0.8606, MA_10: 0.8496, momentum_20_cs_z: 1.749982, volatility_20_cs_z: 1.246844, volume_mean_20_cs_z: 0.23986, return_mean_20_cs_z: 1.745111, amplitude_mean_20_cs_z: 2.026063, turnover_mean_20_cs_z: -0.217801, MA_5_cs_z: -0.579857, MA_10_cs_z: -0.589397, y_pred_Y_future_5d_return: -0.001914
ETF 563020: 开盘: 1.18, 收盘: 1.179, 最高: 1.181, 最低: 1.176, 成交量: 630682.0, 成交额: 75055150.0, 振幅: 0.42, 涨跌幅: 0.08, 涨跌额: 0.001, 换手率: 1.0, momentum_20: -0.053012, volatility_20: 0.005435, volume_mean_20: 717077.6, return_mean_20: -0.271, amplitude_mean_20: 0.9905, turnover_mean_20: 1.132, MA_5: 1.1858, MA_10: 1.1993, momentum_20_cs_z: -0.929849, volatility_20_cs_z: -1.3806, volume_mean_20_cs_z: -0.455047, return_mean_20_cs_z: -0.96063, amplitude_mean_20_cs_z: -1.06681, turnover_mean_20_cs_z: -0.640908, MA_5_cs_z: -0.301854, MA_10_cs_z: -0.288782, y_pred_Y_future_5d_return: -0.001918
ETF 159916: 开盘: 5.071, 收盘: 5.13, 最高: 5.141, 最低: 5.071, 成交量: 88.0, 成交额: 45085.5, 振幅: 1.37, 涨跌幅: 0.77, 涨跌额: 0.039, 换手率: 0.02, momentum_20: -0.032075, volatility_20: 0.007713, volume_mean_20: 128.15, return_mean_20: -0.16, amplitude_mean_20: 1.1825, turnover_mean_20: 0.0235, MA_5: 5.1376, MA_10: 5.1558, momentum_20_cs_z: -0.425532, volatility_20_cs_z: -0.873162, volume_mean_20_cs_z: -0.608673, return_mean_20_cs_z: -0.431867, amplitude_mean_20_cs_z: -0.756147, turnover_mean_20_cs_z: -0.811988, MA_5_cs_z: 3.076411, MA_10_cs_z: 3.112373, y_pred_Y_future_5d_return: -0.002187
ETF 512750: 开盘: 1.476, 收盘: 1.483, 最高: 1.484, 最低: 1.475, 成交量: 16247.0, 成交额: 2403827.0, 振幅: 0.61, 涨跌幅: 0.2, 涨跌额: 0.003, 换手率: 3.18, momentum_20: -0.033876, volatility_20: 0.005837, volume_mean_20: 19382.4, return_mean_20: -0.1715, amplitude_mean_20: 1.0305, turnover_mean_20: 3.796, MA_5: 1.4874, MA_10: 1.4906, momentum_20_cs_z: -0.468909, volatility_20_cs_z: -1.290885, volume_mean_20_cs_z: -0.605219, return_mean_20_cs_z: -0.486649, amplitude_mean_20_cs_z: -1.002088, turnover_mean_20_cs_z: -0.203177, MA_5_cs_z: -0.044026, MA_10_cs_z: -0.038369, y_pred_Y_future_5d_return: -0.002279
ETF 560500: 开盘: 1.164, 收盘: 1.174, 最高: 1.176, 最低: 1.16, 成交量: 43325.0, 成交额: 5061322.0, 振幅: 1.38, 涨跌幅: 1.12, 涨跌额: 0.013, 换手率: 1.36, momentum_20: 0.001706, volatility_20: 0.010201, volume_mean_20: 39205.85, return_mean_20: 0.0145, amplitude_mean_20: 1.6975, turnover_mean_20: 1.228, MA_5: 1.1664, MA_10: 1.1595, momentum_20_cs_z: 0.388202, volatility_20_cs_z: -0.319171, volume_mean_20_cs_z: -0.600952, return_mean_20_cs_z: 0.399386, amplitude_mean_20_cs_z: 0.07714, turnover_mean_20_cs_z: -0.625134, MA_5_cs_z: -0.318438, MA_10_cs_z: -0.322995, y_pred_Y_future_5d_return: -0.002348
ETF 515750: 开盘: 1.763, 收盘: 1.796, 最高: 1.804, 最低: 1.755, 成交量: 113387.0, 成交额: 20210125.0, 振幅: 2.77, 涨跌幅: 1.53, 涨跌额: 0.027, 换手率: 3.01, momentum_20: 0.005599, volatility_20: 0.013647, volume_mean_20: 111482.4, return_mean_20: 0.0375, amplitude_mean_20: 2.031, turnover_mean_20: 2.9635, MA_5: 1.794, MA_10: 1.7797, momentum_20_cs_z: 0.481967, volatility_20_cs_z: 0.448096, volume_mean_20_cs_z: -0.585395, return_mean_20_cs_z: 0.508949, amplitude_mean_20_cs_z: 0.616755, turnover_mean_20_cs_z: -0.339968, MA_5_cs_z: 0.218077, MA_10_cs_z: 0.210152, y_pred_Y_future_5d_return: -0.002366
ETF 518850: 开盘: 9.278, 收盘: 9.291, 最高: 9.292, 最低: 9.25, 成交量: 535138.0, 成交额: 496148941.0, 振幅: 0.46, 涨跌幅: 1.31, 涨跌额: 0.12, 换手率: 3.15, momentum_20: 0.014523, volatility_20: 0.009887, volume_mean_20: 554379.95, return_mean_20: 0.077, amplitude_mean_20: 0.714, turnover_mean_20: 3.2645, MA_5: 9.1808, MA_10: 9.1791, momentum_20_cs_z: 0.69692, volatility_20_cs_z: -0.389077, volume_mean_20_cs_z: -0.490066, return_mean_20_cs_z: 0.697112, amplitude_mean_20_cs_z: -1.514196, turnover_mean_20_cs_z: -0.29051, MA_5_cs_z: 4.846436, MA_10_cs_z: 4.837126, y_pred_Y_future_5d_return: -0.002442
ETF 515860: 开盘: 1.62, 收盘: 1.643, 最高: 1.65, 最低: 1.608, 成交量: 27991.0, 成交额: 4572996.0, 振幅: 2.58, 涨跌幅: 0.8, 涨跌额: 0.013, 换手率: 2.42, momentum_20: 0.044501, volatility_20: 0.015505, volume_mean_20: 22246.15, return_mean_20: 0.23, amplitude_mean_20: 2.4465, turnover_mean_20: 1.921, MA_5: 1.6526, MA_10: 1.6326, momentum_20_cs_z: 1.419029, volatility_20_cs_z: 0.861884, volume_mean_20_cs_z: -0.604603, return_mean_20_cs_z: 1.425948, amplitude_mean_20_cs_z: 1.289048, turnover_mean_20_cs_z: -0.511265, MA_5_cs_z: 0.097198, MA_10_cs_z: 0.083699, y_pred_Y_future_5d_return: -0.00266
ETF 560080: 开盘: 1.069, 收盘: 1.065, 最高: 1.07, 最低: 1.062, 成交量: 642989.0, 成交额: 68444301.0, 振幅: 0.75, 涨跌幅: -0.28, 涨跌额: -0.003, 换手率: 2.59, momentum_20: -0.063325, volatility_20: 0.008885, volume_mean_20: 776855.8, return_mean_20: -0.323, amplitude_mean_20: 1.1895, turnover_mean_20: 3.128, MA_5: 1.0706, MA_10: 1.0785, momentum_20_cs_z: -1.178255, volatility_20_cs_z: -0.61231, volume_mean_20_cs_z: -0.44218, return_mean_20_cs_z: -1.208339, amplitude_mean_20_cs_z: -0.744821, turnover_mean_20_cs_z: -0.312939, MA_5_cs_z: -0.400335, MA_10_cs_z: -0.392626, y_pred_Y_future_5d_return: -0.002812
ETF 516160: 开盘: 2.817, 收盘: 2.815, 最高: 2.826, 最低: 2.765, 成交量: 749323.0, 成交额: 209533511.0, 振幅: 2.17, 涨跌幅: 0.25, 涨跌额: 0.007, 换手率: 2.94, momentum_20: -0.077352, volatility_20: 0.01815, volume_mean_20: 696189.6, return_mean_20: -0.3845, amplitude_mean_20: 2.494, turnover_mean_20: 2.7305, MA_5: 2.8222, MA_10: 2.8065, momentum_20_cs_z: -1.516139, volatility_20_cs_z: 1.450924, volume_mean_20_cs_z: -0.459543, return_mean_20_cs_z: -1.501302, amplitude_mean_20_cs_z: 1.365905, turnover_mean_20_cs_z: -0.378253, MA_5_cs_z: 1.097051, MA_10_cs_z: 1.092827, y_pred_Y_future_5d_return: -0.002822
ETF 560610: 开盘: 1.136, 收盘: 1.142, 最高: 1.144, 最低: 1.129, 成交量: 2021167.0, 成交额: 230189623.0, 振幅: 1.32, 涨跌幅: 0.35, 涨跌额: 0.004, 换手率: 4.53, momentum_20: -0.006092, volatility_20: 0.008339, volume_mean_20: 2088055.75, return_mean_20: -0.0265, amplitude_mean_20: 1.2405, turnover_mean_20: 4.6745, MA_5: 1.1424, MA_10: 1.1364, momentum_20_cs_z: 0.200347, volatility_20_cs_z: -0.73373, volume_mean_20_cs_z: -0.159956, return_mean_20_cs_z: 0.204077, amplitude_mean_20_cs_z: -0.662301, turnover_mean_20_cs_z: -0.058828, MA_5_cs_z: -0.338955, MA_10_cs_z: -0.342853, y_pred_Y_future_5d_return: -0.002886

Only return the top 10 ETFs in `rankings`. Do not include the remaining candidates.
