你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-10-17
候选 ETF 数量: 30
ETF 数据:
ETF 517520: 开盘: 2.134, 收盘: 2.08, 最高: 2.141, 最低: 2.072, 成交量: 3483901.0, 成交额: 732340048.0, 振幅: 3.32, 涨跌幅: -0.05, 涨跌额: -0.001, 换手率: 6.39, momentum_20: 0.111705, volatility_20: 0.029801, volume_mean_20: 3604739.15, return_mean_20: 0.5725, amplitude_mean_20: 3.666, turnover_mean_20: 6.613, MA_5: 2.1014, MA_10: 2.059, momentum_20_cs_z: 2.367924, volatility_20_cs_z: 2.203291, volume_mean_20_cs_z: -0.070241, return_mean_20_cs_z: 2.404332, amplitude_mean_20_cs_z: 1.52686, turnover_mean_20_cs_z: 0.009999, MA_5_cs_z: 0.483426, MA_10_cs_z: 0.431967, y_pred_Y_future_5d_return: 0.013213
ETF 512480: 开盘: 1.472, 收盘: 1.423, 最高: 1.48, 最低: 1.42, 成交量: 13682082.0, 成交额: 1974300553.0, 振幅: 4.04, 涨跌幅: -4.11, 涨跌额: -0.061, 换手率: 9.78, momentum_20: 0.061148, volatility_20: 0.02876, volume_mean_20: 14209811.9, return_mean_20: 0.3375, amplitude_mean_20: 4.3475, turnover_mean_20: 10.154, MA_5: 1.4852, MA_10: 1.521, momentum_20_cs_z: 1.385985, volatility_20_cs_z: 2.043548, volume_mean_20_cs_z: 1.321476, return_mean_20_cs_z: 1.487725, amplitude_mean_20_cs_z: 2.228242, turnover_mean_20_cs_z: 0.449553, MA_5_cs_z: -0.043136, MA_10_cs_z: -0.023532, y_pred_Y_future_5d_return: 0.004507
ETF 515750: 开盘: 1.844, 收盘: 1.777, 最高: 1.845, 最低: 1.767, 成交量: 203576.0, 成交额: 36568758.0, 振幅: 4.2, 涨跌幅: -4.2, 涨跌额: -0.078, 换手率: 5.41, momentum_20: -0.009476, volatility_20: 0.023483, volume_mean_20: 187203.85, return_mean_20: -0.021, amplitude_mean_20: 3.1695, turnover_mean_20: 4.977, MA_5: 1.8362, MA_10: 1.8965, momentum_20_cs_z: 0.014277, volatility_20_cs_z: 1.23392, volume_mean_20_cs_z: -0.518728, return_mean_20_cs_z: 0.089412, amplitude_mean_20_cs_z: 1.002155, turnover_mean_20_cs_z: -0.193082, MA_5_cs_z: 0.256805, MA_10_cs_z: 0.294386, y_pred_Y_future_5d_return: 0.004068
ETF 562500: 开盘: 1.011, 收盘: 0.977, 最高: 1.014, 最低: 0.975, 成交量: 16150958.0, 成交额: 1600728125.0, 振幅: 3.85, 涨跌幅: -3.55, 涨跌额: -0.036, 换手率: 7.04, momentum_20: -0.066858, volatility_20: 0.023935, volume_mean_20: 18402111.3, return_mean_20: -0.317, amplitude_mean_20: 3.0465, turnover_mean_20: 8.0185, MA_5: 1.0168, MA_10: 1.0517, momentum_20_cs_z: -1.100222, volatility_20_cs_z: 1.303399, volume_mean_20_cs_z: 1.871636, return_mean_20_cs_z: -1.065123, amplitude_mean_20_cs_z: 0.872168, turnover_mean_20_cs_z: 0.184468, MA_5_cs_z: -0.443398, MA_10_cs_z: -0.420867, y_pred_Y_future_5d_return: 0.002027
ETF 512980: 开盘: 0.962, 收盘: 0.941, 最高: 0.972, 最低: 0.939, 成交量: 926620.0, 成交额: 88083987.0, 振幅: 3.42, 涨跌幅: -2.49, 涨跌额: -0.024, 换手率: 1.7, momentum_20: -0.089942, volatility_20: 0.01787, volume_mean_20: 1225281.2, return_mean_20: -0.4555, amplitude_mean_20: 2.613, turnover_mean_20: 2.246, MA_5: 0.9722, MA_10: 1.0075, momentum_20_cs_z: -1.548578, volatility_20_cs_z: 0.37291, volume_mean_20_cs_z: -0.3825, return_mean_20_cs_z: -1.605336, amplitude_mean_20_cs_z: 0.414042, turnover_mean_20_cs_z: -0.532088, MA_5_cs_z: -0.48151, MA_10_cs_z: -0.458289, y_pred_Y_future_5d_return: 0.001874
ETF 560500: 开盘: 1.175, 收盘: 1.144, 最高: 1.178, 最低: 1.143, 成交量: 65664.0, 成交额: 7609341.0, 振幅: 2.98, 涨跌幅: -2.64, 涨跌额: -0.031, 换手率: 2.06, momentum_20: -0.012942, volatility_20: 0.012365, volume_mean_20: 51119.55, return_mean_20: -0.057, amplitude_mean_20: 1.916, turnover_mean_20: 1.6015, MA_5: 1.1728, MA_10: 1.1893, momentum_20_cs_z: -0.053044, volatility_20_cs_z: -0.471685, volume_mean_20_cs_z: -0.536587, return_mean_20_cs_z: -0.051005, amplitude_mean_20_cs_z: -0.322553, turnover_mean_20_cs_z: -0.612091, MA_5_cs_z: -0.310091, MA_10_cs_z: -0.304367, y_pred_Y_future_5d_return: 0.001833
ETF 515580: 开盘: 1.209, 收盘: 1.167, 最高: 1.209, 最低: 1.162, 成交量: 86741.0, 成交额: 10189293.0, 振幅: 3.89, 涨跌幅: -3.39, 涨跌额: -0.041, 换手率: 2.22, momentum_20: -0.000856, volatility_20: 0.02094, volume_mean_20: 109983.0, return_mean_20: 0.0155, amplitude_mean_20: 2.8635, turnover_mean_20: 2.8205, MA_5: 1.1976, MA_10: 1.2239, momentum_20_cs_z: 0.181697, volatility_20_cs_z: 0.843873, volume_mean_20_cs_z: -0.528862, return_mean_20_cs_z: 0.231779, amplitude_mean_20_cs_z: 0.678772, turnover_mean_20_cs_z: -0.460774, MA_5_cs_z: -0.288899, MA_10_cs_z: -0.275073, y_pred_Y_future_5d_return: 0.001784
ETF 516050: 开盘: 1.027, 收盘: 0.997, 最高: 1.027, 最低: 0.992, 成交量: 134136.0, 成交额: 13473275.0, 振幅: 3.4, 涨跌幅: -3.2, 涨跌额: -0.033, 换手率: 5.78, momentum_20: -0.016765, volatility_20: 0.020124, volume_mean_20: 203047.05, return_mean_20: -0.065, amplitude_mean_20: 3.502, turnover_mean_20: 8.7425, MA_5: 1.0268, MA_10: 1.0563, momentum_20_cs_z: -0.127299, volatility_20_cs_z: 0.718583, volume_mean_20_cs_z: -0.516649, return_mean_20_cs_z: -0.082208, amplitude_mean_20_cs_z: 1.353544, turnover_mean_20_cs_z: 0.27434, MA_5_cs_z: -0.434852, MA_10_cs_z: -0.416972, y_pred_Y_future_5d_return: 0.001492
ETF 159966: 开盘: 0.585, 收盘: 0.566, 最高: 0.59, 最低: 0.564, 成交量: 82896.0, 成交额: 4757060.369, 振幅: 4.44, 涨跌幅: -3.41, 涨跌额: -0.02, 换手率: 1.31, momentum_20: -0.015652, volatility_20: 0.018923, volume_mean_20: 163903.8, return_mean_20: -0.0615, amplitude_mean_20: 2.9195, turnover_mean_20: 2.5925, MA_5: 0.5816, MA_10: 0.5957, momentum_20_cs_z: -0.105679, volatility_20_cs_z: 0.534455, volume_mean_20_cs_z: -0.521786, return_mean_20_cs_z: -0.068557, amplitude_mean_20_cs_z: 0.737953, turnover_mean_20_cs_z: -0.489076, MA_5_cs_z: -0.815289, MA_10_cs_z: -0.806941, y_pred_Y_future_5d_return: 0.000944
ETF 517300: 开盘: 0.938, 收盘: 0.92, 最高: 0.941, 最低: 0.919, 成交量: 41080.0, 成交额: 3813070.0, 振幅: 2.35, 涨跌幅: -1.81, 涨跌额: -0.017, 换手率: 0.21, momentum_20: -0.012876, volatility_20: 0.009668, volume_mean_20: 42935.15, return_mean_20: -0.059, amplitude_mean_20: 1.5585, turnover_mean_20: 0.222, MA_5: 0.9304, MA_10: 0.9387, momentum_20_cs_z: -0.05175, volatility_20_cs_z: -0.885573, volume_mean_20_cs_z: -0.537661, return_mean_20_cs_z: -0.058805, amplitude_mean_20_cs_z: -0.700361, turnover_mean_20_cs_z: -0.783332, MA_5_cs_z: -0.517229, MA_10_cs_z: -0.516539, y_pred_Y_future_5d_return: 0.000748
ETF 515980: 开盘: 0.833, 收盘: 0.811, 最高: 0.836, 最低: 0.81, 成交量: 3654354.0, 成交额: 299020932.0, 振幅: 3.11, 涨跌幅: -3.11, 涨跌额: -0.026, 换手率: 3.43, momentum_20: -0.051462, volatility_20: 0.024034, volume_mean_20: 4558295.6, return_mean_20: -0.2365, amplitude_mean_20: 3.7305, turnover_mean_20: 4.2815, MA_5: 0.834, MA_10: 0.867, momentum_20_cs_z: -0.801198, volatility_20_cs_z: 1.318468, volume_mean_20_cs_z: 0.054896, return_mean_20_cs_z: -0.751136, amplitude_mean_20_cs_z: 1.595024, turnover_mean_20_cs_z: -0.279416, MA_5_cs_z: -0.599606, MA_10_cs_z: -0.577244, y_pred_Y_future_5d_return: 0.000704
ETF 513730: 开盘: 1.4, 收盘: 1.37, 最高: 1.41, 最低: 1.369, 成交量: 690874.0, 成交额: 95532554.0, 振幅: 2.9, 涨跌幅: -3.25, 涨跌额: -0.046, 换手率: 7.79, momentum_20: 0.00073, volatility_20: 0.01704, volume_mean_20: 526348.55, return_mean_20: 0.017, amplitude_mean_20: 1.177, turnover_mean_20: 5.931, MA_5: 1.4008, MA_10: 1.4035, momentum_20_cs_z: 0.212514, volatility_20_cs_z: 0.245543, volume_mean_20_cs_z: -0.474222, return_mean_20_cs_z: 0.237629, amplitude_mean_20_cs_z: -1.103533, turnover_mean_20_cs_z: -0.074659, MA_5_cs_z: -0.115258, MA_10_cs_z: -0.123014, y_pred_Y_future_5d_return: 0.000458
ETF 159910: 开盘: 2.392, 收盘: 2.332, 最高: 2.393, 最低: 2.332, 成交量: 1889.0, 成交额: 448012.1, 振幅: 2.55, 涨跌幅: -2.35, 涨跌额: -0.056, 换手率: 0.19, momentum_20: -0.003845, volatility_20: 0.011265, volume_mean_20: 6186.35, return_mean_20: -0.0135, amplitude_mean_20: 1.4555, turnover_mean_20: 0.618, MA_5: 2.3742, MA_10: 2.3889, momentum_20_cs_z: 0.123656, volatility_20_cs_z: -0.640502, volume_mean_20_cs_z: -0.542483, return_mean_20_cs_z: 0.118665, amplitude_mean_20_cs_z: -0.809212, turnover_mean_20_cs_z: -0.734176, MA_5_cs_z: 0.716542, MA_10_cs_z: 0.711278, y_pred_Y_future_5d_return: 0.000423
ETF 515400: 开盘: 1.0, 收盘: 0.966, 最高: 1.003, 最低: 0.962, 成交量: 803300.0, 成交额: 78457189.0, 振幅: 4.1, 涨跌幅: -3.4, 涨跌额: -0.034, 换手率: 4.91, momentum_20: -0.042616, volatility_20: 0.025063, volume_mean_20: 1410487.05, return_mean_20: -0.186, amplitude_mean_20: 3.3755, turnover_mean_20: 8.6235, MA_5: 1.0036, MA_10: 1.0308, momentum_20_cs_z: -0.629395, volatility_20_cs_z: 1.476353, volume_mean_20_cs_z: -0.358195, return_mean_20_cs_z: -0.554163, amplitude_mean_20_cs_z: 1.219857, turnover_mean_20_cs_z: 0.259568, MA_5_cs_z: -0.454677, MA_10_cs_z: -0.438562, y_pred_Y_future_5d_return: 0.000333
ETF 159916: 开盘: 5.265, 收盘: 5.144, 最高: 5.265, 最低: 5.144, 成交量: 129.0, 成交额: 67214.0, 振幅: 2.3, 涨跌幅: -2.11, 涨跌额: -0.111, 换手率: 0.02, momentum_20: -0.007333, volatility_20: 0.011595, volume_mean_20: 240.8, return_mean_20: -0.0315, amplitude_mean_20: 1.4365, turnover_mean_20: 0.046, MA_5: 5.233, MA_10: 5.2636, momentum_20_cs_z: 0.055899, volatility_20_cs_z: -0.589839, volume_mean_20_cs_z: -0.542496, return_mean_20_cs_z: 0.048457, amplitude_mean_20_cs_z: -0.829292, turnover_mean_20_cs_z: -0.783551, MA_5_cs_z: 3.159473, MA_10_cs_z: 3.145152, y_pred_Y_future_5d_return: 0.000137
ETF 516080: 开盘: 0.725, 收盘: 0.709, 最高: 0.726, 最低: 0.705, 成交量: 315710.0, 成交额: 22538079.0, 振幅: 2.9, 涨跌幅: -2.21, 涨跌额: -0.016, 换手率: 1.68, momentum_20: -0.076823, volatility_20: 0.016629, volume_mean_20: 386793.55, return_mean_20: -0.387, amplitude_mean_20: 2.559, turnover_mean_20: 2.063, MA_5: 0.7144, MA_10: 0.7313, momentum_20_cs_z: -1.293772, volatility_20_cs_z: 0.182392, volume_mean_20_cs_z: -0.492536, return_mean_20_cs_z: -1.338155, amplitude_mean_20_cs_z: 0.356974, turnover_mean_20_cs_z: -0.554804, MA_5_cs_z: -0.701808, MA_10_cs_z: -0.692134, y_pred_Y_future_5d_return: 5.6e-05
ETF 510180: 开盘: 4.087, 收盘: 4.0, 最高: 4.091, 最低: 3.993, 成交量: 527691.0, 成交额: 218086629.0, 振幅: 2.4, 涨跌幅: -2.15, 涨跌额: -0.088, 换手率: 0.95, momentum_20: 0.003261, volatility_20: 0.010316, volume_mean_20: 303090.35, return_mean_20: 0.0215, amplitude_mean_20: 1.6545, turnover_mean_20: 0.545, MA_5: 4.052, MA_10: 4.0589, momentum_20_cs_z: 0.261655, volatility_20_cs_z: -0.78604, volume_mean_20_cs_z: -0.50352, return_mean_20_cs_z: 0.255181, amplitude_mean_20_cs_z: -0.598908, turnover_mean_20_cs_z: -0.743237, MA_5_cs_z: 2.150273, MA_10_cs_z: 2.125189, y_pred_Y_future_5d_return: -0.000183
ETF 159967: 开盘: 0.561, 收盘: 0.548, 最高: 0.565, 最低: 0.547, 成交量: 3583599.0, 成交额: 198388964.434, 振幅: 3.21, 涨跌幅: -2.32, 涨跌额: -0.013, 换手率: 6.28, momentum_20: -0.082077, volatility_20: 0.020432, volume_mean_20: 4832290.4, return_mean_20: -0.408, amplitude_mean_20: 3.7155, turnover_mean_20: 8.471, MA_5: 0.5568, MA_10: 0.5785, momentum_20_cs_z: -1.395821, volatility_20_cs_z: 0.765911, volume_mean_20_cs_z: 0.090852, return_mean_20_cs_z: -1.420064, amplitude_mean_20_cs_z: 1.579172, turnover_mean_20_cs_z: 0.240638, MA_5_cs_z: -0.836482, MA_10_cs_z: -0.821503, y_pred_Y_future_5d_return: -0.000255
ETF 562320: 开盘: 1.331, 收盘: 1.316, 最高: 1.339, 最低: 1.314, 成交量: 111693.0, 成交额: 14805549.0, 振幅: 1.88, 涨跌幅: -1.13, 涨跌额: -0.015, 换手率: 14.09, momentum_20: -0.01497, volatility_20: 0.008726, volume_mean_20: 61878.5, return_mean_20: -0.072, amplitude_mean_20: 1.513, turnover_mean_20: 7.8045, MA_5: 1.3156, MA_10: 1.3022, momentum_20_cs_z: -0.092431, volatility_20_cs_z: -1.030083, volume_mean_20_cs_z: -0.535175, return_mean_20_cs_z: -0.109511, amplitude_mean_20_cs_z: -0.748446, turnover_mean_20_cs_z: 0.157903, MA_5_cs_z: -0.188064, MA_10_cs_z: -0.20878, y_pred_Y_future_5d_return: -0.0006
ETF 159520: 开盘: 1.087, 收盘: 1.067, 最高: 1.087, 最低: 1.065, 成交量: 90135.0, 成交额: 9700707.0, 振幅: 2.02, 涨跌幅: -1.84, 涨跌额: -0.02, 换手率: 5.46, momentum_20: -0.04647, volatility_20: 0.008138, volume_mean_20: 104460.9, return_mean_20: -0.235, amplitude_mean_20: 1.3845, turnover_mean_20: 6.3245, MA_5: 1.0822, MA_10: 1.094, momentum_20_cs_z: -0.704242, volatility_20_cs_z: -1.120251, volume_mean_20_cs_z: -0.529586, return_mean_20_cs_z: -0.745286, amplitude_mean_20_cs_z: -0.884246, turnover_mean_20_cs_z: -0.025813, MA_5_cs_z: -0.387511, MA_10_cs_z: -0.385053, y_pred_Y_future_5d_return: -0.000726

Only return the top 10 ETFs in `rankings`. Do not include the remaining candidates.
