你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-09-30
候选 ETF 数量: 50
ETF 数据:
ETF 515980: 开盘: 0.917, 收盘: 0.91, 最高: 0.927, 最低: 0.904, 成交量: 6937264.0, 成交额: 633668410.0, 振幅: 2.54, 涨跌幅: 0.66, 涨跌额: 0.006, 换手率: 6.52, momentum_20: 0.087216, volatility_20: 0.035018, volume_mean_20: 4624592.95, return_mean_20: 0.4775, amplitude_mean_20: 4.4535, turnover_mean_20: 4.3445, MA_5: 0.9072, MA_10: 0.8897, momentum_20_cs_z: 0.610759, volatility_20_cs_z: 2.659679, volume_mean_20_cs_z: 0.056727, return_mean_20_cs_z: 0.763073, amplitude_mean_20_cs_z: 2.241068, turnover_mean_20_cs_z: -0.275034, MA_5_cs_z: -0.545032, MA_10_cs_z: -0.555796, y_pred_Y_future_5d_return: 0.014849
ETF 159682: 开盘: 1.494, 收盘: 1.492, 最高: 1.51, 最低: 1.478, 成交量: 2713676.0, 成交额: 405087483.4, 振幅: 2.14, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 9.59, momentum_20: 0.150347, volatility_20: 0.02835, volume_mean_20: 3580188.25, return_mean_20: 0.7405, amplitude_mean_20: 3.706, turnover_mean_20: 12.6495, MA_5: 1.4756, MA_10: 1.4492, momentum_20_cs_z: 1.540061, volatility_20_cs_z: 1.754339, volume_mean_20_cs_z: -0.078222, return_mean_20_cs_z: 1.566993, amplitude_mean_20_cs_z: 1.491217, turnover_mean_20_cs_z: 0.684625, MA_5_cs_z: -0.064142, MA_10_cs_z: -0.077353, y_pred_Y_future_5d_return: 0.001241
ETF 513730: 开盘: 1.385, 收盘: 1.381, 最高: 1.387, 最低: 1.379, 成交量: 393267.0, 成交额: 54348234.0, 振幅: 0.58, 涨跌幅: -0.29, 涨跌额: -0.004, 换手率: 4.43, momentum_20: 0.035232, volatility_20: 0.008596, volume_mean_20: 442642.25, return_mean_20: 0.1765, amplitude_mean_20: 0.9005, turnover_mean_20: 4.988, MA_5: 1.3892, MA_10: 1.4012, momentum_20_cs_z: -0.154458, volatility_20_cs_z: -0.927431, volume_mean_20_cs_z: -0.483628, return_mean_20_cs_z: -0.157004, amplitude_mean_20_cs_z: -1.323106, turnover_mean_20_cs_z: -0.200676, MA_5_cs_z: -0.13724, MA_10_cs_z: -0.118399, y_pred_Y_future_5d_return: 0.001221
ETF 159509: 开盘: 2.062, 收盘: 2.062, 最高: 2.069, 最低: 2.05, 成交量: 4744492.0, 成交额: 977599471.948, 振幅: 0.92, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 7.21, momentum_20: 0.136088, volatility_20: 0.009724, volume_mean_20: 6472923.9, return_mean_20: 0.644, amplitude_mean_20: 1.196, turnover_mean_20: 9.8315, MA_5: 2.0412, MA_10: 2.0113, momentum_20_cs_z: 1.330168, volatility_20_cs_z: -0.774325, volume_mean_20_cs_z: 0.295552, return_mean_20_cs_z: 1.272018, amplitude_mean_20_cs_z: -1.026676, turnover_mean_20_cs_z: 0.359, MA_5_cs_z: 0.414379, MA_10_cs_z: 0.403314, y_pred_Y_future_5d_return: 0.000867
ETF 515580: 开盘: 1.245, 收盘: 1.254, 最高: 1.263, 最低: 1.245, 成交量: 83567.0, 成交额: 10488777.0, 振幅: 1.44, 涨跌幅: 0.64, 涨跌额: 0.008, 换手率: 2.14, momentum_20: 0.120643, volatility_20: 0.022821, volume_mean_20: 108651.4, return_mean_20: 0.5945, amplitude_mean_20: 2.982, turnover_mean_20: 2.7865, MA_5: 1.2426, MA_10: 1.2209, momentum_20_cs_z: 1.102817, volatility_20_cs_z: 1.00379, volume_mean_20_cs_z: -0.526783, return_mean_20_cs_z: 1.12071, amplitude_mean_20_cs_z: 0.76494, turnover_mean_20_cs_z: -0.455063, MA_5_cs_z: -0.26127, MA_10_cs_z: -0.272578, y_pred_Y_future_5d_return: 0.000815
ETF 159916: 开盘: 5.278, 收盘: 5.293, 最高: 5.295, 最低: 5.261, 成交量: 47.0, 成交额: 24810.2, 振幅: 0.64, 涨跌幅: 0.3, 涨跌额: 0.016, 换手率: 0.01, momentum_20: 0.037233, volatility_20: 0.009763, volume_mean_20: 246.25, return_mean_20: 0.1865, amplitude_mean_20: 1.1415, turnover_mean_20: 0.0475, MA_5: 5.2444, MA_10: 5.212, momentum_20_cs_z: -0.125009, volatility_20_cs_z: -0.769074, volume_mean_20_cs_z: -0.539785, return_mean_20_cs_z: -0.126436, amplitude_mean_20_cs_z: -1.081348, turnover_mean_20_cs_z: -0.751941, MA_5_cs_z: 3.12442, MA_10_cs_z: 3.140318, y_pred_Y_future_5d_return: 0.000559
ETF 510180: 开盘: 4.028, 收盘: 4.078, 最高: 4.079, 最低: 4.028, 成交量: 94381.0, 成交额: 39309286.0, 振幅: 1.26, 涨跌幅: 1.14, 涨跌额: 0.046, 换手率: 0.17, momentum_20: 0.024623, volatility_20: 0.009995, volume_mean_20: 266243.5, return_mean_20: 0.1255, amplitude_mean_20: 1.653, turnover_mean_20: 0.479, MA_5: 4.0162, MA_10: 3.9897, momentum_20_cs_z: -0.31063, volatility_20_cs_z: -0.737515, volume_mean_20_cs_z: -0.50642, return_mean_20_cs_z: -0.312897, amplitude_mean_20_cs_z: -0.568239, turnover_mean_20_cs_z: -0.721699, MA_5_cs_z: 2.085311, MA_10_cs_z: 2.095097, y_pred_Y_future_5d_return: 0.000452
ETF 159715: 开盘: 1.138, 收盘: 1.152, 最高: 1.161, 最低: 1.13, 成交量: 606320.0, 成交额: 69761505.494, 振幅: 2.75, 涨跌幅: 2.04, 涨跌额: 0.023, 换手率: 13.62, momentum_20: 0.008757, volatility_20: 0.022677, volume_mean_20: 596271.3, return_mean_20: 0.067, amplitude_mean_20: 3.1995, turnover_mean_20: 13.4, MA_5: 1.1224, MA_10: 1.1218, momentum_20_cs_z: -0.54419, volatility_20_cs_z: 0.98412, volume_mean_20_cs_z: -0.463777, return_mean_20_cs_z: -0.491716, amplitude_mean_20_cs_z: 0.983125, turnover_mean_20_cs_z: 0.771346, MA_5_cs_z: -0.362964, MA_10_cs_z: -0.357321, y_pred_Y_future_5d_return: 0.000426
ETF 515790: 开盘: 0.942, 收盘: 0.954, 最高: 0.963, 最低: 0.939, 成交量: 5205985.0, 成交额: 496201230.0, 振幅: 2.55, 涨跌幅: 1.27, 涨跌额: 0.012, 换手率: 4.94, momentum_20: 0.164835, volatility_20: 0.023511, volume_mean_20: 11866623.75, return_mean_20: 0.7915, amplitude_mean_20: 3.34, turnover_mean_20: 11.2615, MA_5: 0.9344, MA_10: 0.9138, momentum_20_cs_z: 1.753332, volatility_20_cs_z: 1.097396, volume_mean_20_cs_z: 0.992478, return_mean_20_cs_z: 1.722886, amplitude_mean_20_cs_z: 1.124066, turnover_mean_20_cs_z: 0.524239, MA_5_cs_z: -0.52202, MA_10_cs_z: -0.535188, y_pred_Y_future_5d_return: 0.000166
ETF 516050: 开盘: 1.085, 收盘: 1.094, 最高: 1.103, 最低: 1.085, 成交量: 118939.0, 成交额: 13022303.0, 振幅: 1.66, 涨跌幅: 1.02, 涨跌额: 0.011, 换手率: 5.12, momentum_20: 0.101712, volatility_20: 0.028213, volume_mean_20: 236336.15, return_mean_20: 0.5235, amplitude_mean_20: 3.7535, turnover_mean_20: 10.1765, MA_5: 1.084, MA_10: 1.065, momentum_20_cs_z: 0.824141, volatility_20_cs_z: 1.735725, volume_mean_20_cs_z: -0.510285, return_mean_20_cs_z: 0.903682, amplitude_mean_20_cs_z: 1.538867, turnover_mean_20_cs_z: 0.398865, MA_5_cs_z: -0.395452, MA_10_cs_z: -0.405893, y_pred_Y_future_5d_return: -0.000127
ETF 159520: 开盘: 1.111, 收盘: 1.115, 最高: 1.115, 最低: 1.106, 成交量: 103266.0, 成交额: 11470276.1, 振幅: 0.81, 涨跌幅: 0.36, 涨跌额: 0.004, 换手率: 6.25, momentum_20: 0.018265, volatility_20: 0.008555, volume_mean_20: 125308.35, return_mean_20: 0.095, amplitude_mean_20: 1.413, turnover_mean_20: 7.586, MA_5: 1.106, MA_10: 1.1077, momentum_20_cs_z: -0.404225, volatility_20_cs_z: -0.933065, volume_mean_20_cs_z: -0.524631, return_mean_20_cs_z: -0.406127, amplitude_mean_20_cs_z: -0.808994, turnover_mean_20_cs_z: 0.099528, MA_5_cs_z: -0.376839, MA_10_cs_z: -0.369379, y_pred_Y_future_5d_return: -0.0002
ETF 516310: 开盘: 1.291, 收盘: 1.283, 最高: 1.294, 最低: 1.281, 成交量: 360380.0, 成交额: 46275651.0, 振幅: 1.0, 涨跌幅: -0.93, 涨跌额: -0.012, 换手率: 2.15, momentum_20: -0.073646, volatility_20: 0.008703, volume_mean_20: 388759.2, return_mean_20: -0.3785, amplitude_mean_20: 1.4975, turnover_mean_20: 2.322, MA_5: 1.2962, MA_10: 1.3017, momentum_20_cs_z: -1.408359, volatility_20_cs_z: -0.91294, volume_mean_20_cs_z: -0.49059, return_mean_20_cs_z: -1.475219, amplitude_mean_20_cs_z: -0.724228, turnover_mean_20_cs_z: -0.508737, MA_5_cs_z: -0.215922, MA_10_cs_z: -0.203484, y_pred_Y_future_5d_return: -0.000445
ETF 159502: 开盘: 1.048, 收盘: 1.049, 最高: 1.054, 最低: 1.045, 成交量: 1907381.0, 成交额: 200308457.718, 振幅: 0.87, 涨跌幅: 1.45, 涨跌额: 0.015, 换手率: 14.08, momentum_20: 0.101891, volatility_20: 0.013303, volume_mean_20: 1369839.35, return_mean_20: 0.4945, amplitude_mean_20: 0.643, turnover_mean_20: 10.115, MA_5: 1.03, MA_10: 1.0199, momentum_20_cs_z: 0.826772, volatility_20_cs_z: -0.288518, volume_mean_20_cs_z: -0.363823, return_mean_20_cs_z: 0.815037, amplitude_mean_20_cs_z: -1.581416, turnover_mean_20_cs_z: 0.391758, MA_5_cs_z: -0.441138, MA_10_cs_z: -0.444459, y_pred_Y_future_5d_return: -0.000609
ETF 159915: 开盘: 3.221, 收盘: 3.217, 最高: 3.254, 最低: 3.194, 成交量: 12401712.0, 成交额: 3995389304.531, 振幅: 1.87, 涨跌幅: 0.12, 涨跌额: 0.004, 换手率: 7.94, momentum_20: 0.129565, volatility_20: 0.025651, volume_mean_20: 20717272.1, return_mean_20: 0.641, amplitude_mean_20: 3.3155, turnover_mean_20: 13.2645, MA_5: 3.186, MA_10: 3.1353, momentum_20_cs_z: 1.234139, volatility_20_cs_z: 1.387938, volume_mean_20_cs_z: 2.136079, return_mean_20_cs_z: 1.262848, amplitude_mean_20_cs_z: 1.099489, turnover_mean_20_cs_z: 0.755689, MA_5_cs_z: 1.382928, MA_10_cs_z: 1.364476, y_pred_Y_future_5d_return: -0.000657
ETF 159847: 开盘: 0.45, 收盘: 0.459, 最高: 0.46, 最低: 0.45, 成交量: 452588.0, 成交额: 20618753.6, 振幅: 2.23, 涨跌幅: 2.23, 涨跌额: 0.01, 换手率: 1.24, momentum_20: 0.002183, volatility_20: 0.017266, volume_mean_20: 514157.55, return_mean_20: 0.0235, amplitude_mean_20: 2.5805, turnover_mean_20: 1.405, MA_5: 0.452, MA_10: 0.4535, momentum_20_cs_z: -0.640949, volatility_20_cs_z: 0.249606, volume_mean_20_cs_z: -0.474387, return_mean_20_cs_z: -0.624684, amplitude_mean_20_cs_z: 0.362178, turnover_mean_20_cs_z: -0.614698, MA_5_cs_z: -0.93015, MA_10_cs_z: -0.928803, y_pred_Y_future_5d_return: -0.000928
ETF 562310: 开盘: 1.019, 收盘: 1.026, 最高: 1.028, 最低: 1.018, 成交量: 493063.0, 成交额: 50486076.0, 振幅: 0.98, 涨跌幅: 0.69, 涨跌额: 0.007, 换手率: 7.33, momentum_20: 0.084567, volatility_20: 0.016772, volume_mean_20: 557686.1, return_mean_20: 0.42, amplitude_mean_20: 2.3235, turnover_mean_20: 8.291, MA_5: 1.0126, MA_10: 0.9995, momentum_20_cs_z: 0.571756, volatility_20_cs_z: 0.182546, volume_mean_20_cs_z: -0.468763, return_mean_20_cs_z: 0.587311, amplitude_mean_20_cs_z: 0.10437, turnover_mean_20_cs_z: 0.180992, MA_5_cs_z: -0.455859, MA_10_cs_z: -0.461904, y_pred_Y_future_5d_return: -0.001051
ETF 512980: 开盘: 1.056, 收盘: 1.057, 最高: 1.061, 最低: 1.05, 成交量: 620943.0, 成交额: 65521830.0, 振幅: 1.04, 涨跌幅: 0.38, 涨跌额: 0.004, 换手率: 1.14, momentum_20: 0.069838, volatility_20: 0.018653, volume_mean_20: 1113377.35, return_mean_20: 0.354, amplitude_mean_20: 2.909, turnover_mean_20: 2.041, MA_5: 1.0594, MA_10: 1.0539, momentum_20_cs_z: 0.354947, volatility_20_cs_z: 0.437845, volume_mean_20_cs_z: -0.396961, return_mean_20_cs_z: 0.385566, amplitude_mean_20_cs_z: 0.691711, turnover_mean_20_cs_z: -0.541207, MA_5_cs_z: -0.416264, MA_10_cs_z: -0.415385, y_pred_Y_future_5d_return: -0.001392
ETF 159910: 开盘: 2.392, 收盘: 2.406, 最高: 2.406, 最低: 2.391, 成交量: 10338.0, 成交额: 2481786.6, 振幅: 0.63, 涨跌幅: 0.67, 涨跌额: 0.016, 换手率: 1.03, momentum_20: 0.050655, volatility_20: 0.010302, volume_mean_20: 8100.75, return_mean_20: 0.2525, amplitude_mean_20: 1.4305, turnover_mean_20: 0.8105, MA_5: 2.3778, MA_10: 2.3611, momentum_20_cs_z: 0.072567, volatility_20_cs_z: -0.695936, volume_mean_20_cs_z: -0.539775, return_mean_20_cs_z: 0.075308, amplitude_mean_20_cs_z: -0.791439, turnover_mean_20_cs_z: -0.683394, MA_5_cs_z: 0.699157, MA_10_cs_z: 0.702437, y_pred_Y_future_5d_return: -0.001426
ETF 520550: 开盘: 1.148, 收盘: 1.143, 最高: 1.152, 最低: 1.138, 成交量: 297671.0, 成交额: 34731923.0, 振幅: 1.22, 涨跌幅: -0.44, 涨跌额: -0.005, 换手率: 3.02, momentum_20: -0.015504, volatility_20: 0.007087, volume_mean_20: 425331.0, return_mean_20: -0.076, amplitude_mean_20: 1.052, turnover_mean_20: 4.3145, MA_5: 1.1466, MA_10: 1.1567, momentum_20_cs_z: -0.901311, volatility_20_cs_z: -1.132372, volume_mean_20_cs_z: -0.485864, return_mean_20_cs_z: -0.928828, amplitude_mean_20_cs_z: -1.171129, turnover_mean_20_cs_z: -0.2785, MA_5_cs_z: -0.34249, MA_10_cs_z: -0.327478, y_pred_Y_future_5d_return: -0.00147
ETF 515860: 开盘: 1.763, 收盘: 1.759, 最高: 1.78, 最低: 1.749, 成交量: 31998.0, 成交额: 5641080.0, 振幅: 1.76, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 2.76, momentum_20: 0.077819, volatility_20: 0.026113, volume_mean_20: 43699.95, return_mean_20: 0.408, amplitude_mean_20: 3.424, turnover_mean_20: 3.7715, MA_5: 1.7574, MA_10: 1.7376, momentum_20_cs_z: 0.472424, volatility_20_cs_z: 1.45071, volume_mean_20_cs_z: -0.535175, return_mean_20_cs_z: 0.55063, amplitude_mean_20_cs_z: 1.208331, turnover_mean_20_cs_z: -0.341245, MA_5_cs_z: 0.174273, MA_10_cs_z: 0.169266, y_pred_Y_future_5d_return: -0.001619
ETF 159691: 开盘: 1.296, 收盘: 1.293, 最高: 1.302, 最低: 1.289, 成交量: 1328828.0, 成交额: 171989944.748, 振幅: 1.0, 涨跌幅: -0.39, 涨跌额: -0.005, 换手率: 2.51, momentum_20: -0.006149, volatility_20: 0.007374, volume_mean_20: 1581028.05, return_mean_20: -0.028, amplitude_mean_20: 1.204, turnover_mean_20: 2.981, MA_5: 1.293, MA_10: 1.2975, momentum_20_cs_z: -0.763606, volatility_20_cs_z: -1.093334, volume_mean_20_cs_z: -0.336535, return_mean_20_cs_z: -0.782105, amplitude_mean_20_cs_z: -1.018651, turnover_mean_20_cs_z: -0.432588, MA_5_cs_z: -0.218629, MA_10_cs_z: -0.207076, y_pred_Y_future_5d_return: -0.00166
ETF 159307: 开盘: 1.03, 收盘: 1.027, 最高: 1.03, 最低: 1.025, 成交量: 155767.0, 成交额: 16386322.1, 振幅: 0.49, 涨跌幅: -0.29, 涨跌额: -0.003, 换手率: 0.35, momentum_20: -0.020972, volatility_20: 0.005579, volume_mean_20: 182595.55, return_mean_20: -0.1055, amplitude_mean_20: 0.9145, turnover_mean_20: 0.407, MA_5: 1.0286, MA_10: 1.0293, momentum_20_cs_z: -0.981808, volatility_20_cs_z: -1.33704, volume_mean_20_cs_z: -0.517228, return_mean_20_cs_z: -1.019002, amplitude_mean_20_cs_z: -1.309062, turnover_mean_20_cs_z: -0.730019, MA_5_cs_z: -0.442322, MA_10_cs_z: -0.436421, y_pred_Y_future_5d_return: -0.00167
ETF 512260: 开盘: 1.803, 收盘: 1.817, 最高: 1.822, 最低: 1.803, 成交量: 14143.0, 成交额: 2570930.0, 振幅: 1.05, 涨跌幅: 0.83, 涨跌额: 0.015, 换手率: 5.77, momentum_20: 0.044253, volatility_20: 0.011273, volume_mean_20: 8196.4, return_mean_20: 0.223, amplitude_mean_20: 1.8585, turnover_mean_20: 3.3455, MA_5: 1.7962, MA_10: 1.7781, momentum_20_cs_z: -0.021674, volatility_20_cs_z: -0.564023, volume_mean_20_cs_z: -0.539763, return_mean_20_cs_z: -0.014866, amplitude_mean_20_cs_z: -0.362093, turnover_mean_20_cs_z: -0.39047, MA_5_cs_z: 0.207099, MA_10_cs_z: 0.203898, y_pred_Y_future_5d_return: -0.001779
ETF 562500: 开盘: 1.087, 收盘: 1.093, 最高: 1.096, 最低: 1.083, 成交量: 13111320.0, 成交额: 1430223673.0, 振幅: 1.2, 涨跌幅: 1.02, 涨跌额: 0.011, 换手率: 5.71, momentum_20: 0.064265, volatility_20: 0.02454, volume_mean_20: 19415168.25, return_mean_20: 0.342, amplitude_mean_20: 3.1445, turnover_mean_20: 8.46, MA_5: 1.0912, MA_10: 1.0869, momentum_20_cs_z: 0.272908, volatility_20_cs_z: 1.237149, volume_mean_20_cs_z: 1.967833, return_mean_20_cs_z: 0.348885, amplitude_mean_20_cs_z: 0.927952, turnover_mean_20_cs_z: 0.20052, MA_5_cs_z: -0.38936, MA_10_cs_z: -0.387165, y_pred_Y_future_5d_return: -0.001816
