你是一名专业的量化投资分析助手。
任务：基于同一交易日的 ETF 横截面因子数据，对候选 ETF 做排序。

要求：
1. 只能依据输入的数值型信息比较，不得引入外部知识。
2. 不做时间序列外推，只做同日横截面排序。
3. 综合考虑收益潜力与风险约束。
4. 输出必须是合法 JSON，且只能输出 JSON。
5. 不要输出任何自然语言解释。

输出格式：
{
  "rankings": [
    {"code": "ETF代码", "score": 0.95}
  ]
}

当前交易日：2025-10-10
ETF 因子数据：
ETF代码 520500: 开盘: 1.954, 收盘: 1.915, 最高: 1.98, 最低: 1.911, 成交量: 3712082.0, 成交额: 723167058.0, 振幅: 3.51, 涨跌幅: -2.49, 涨跌额: -0.049, 换手率: 27.28, momentum_20: -0.047737, volatility_20: 0.017777, volume_mean_20: 4680255.15, return_mean_20: -0.2295, amplitude_mean_20: 3.042, turnover_mean_20: 34.393, MA_5: 1.95, MA_10: 1.9622, y_pred_Y_next_day_return: -0.003548, y_pred_Y_future_5d_return: 0.011818, y_pred_Y_future_10d_return: 0.004984, y_pred_Y_future_5d_vol_change: 0.178514, y_pred_Y_future_10d_vol_change: 0.126578
ETF代码 159871: 开盘: 0.9, 收盘: 0.877, 最高: 0.903, 最低: 0.868, 成交量: 846270.0, 成交额: 149549134.9, 振幅: 3.85, 涨跌幅: -3.52, 涨跌额: -0.032, 换手率: 9.52, momentum_20: 0.216366, volatility_20: 0.028996, volume_mean_20: 435107.05, return_mean_20: 1.023, amplitude_mean_20: 3.157, turnover_mean_20: 4.8935, MA_5: 0.8406, MA_10: 0.7996, y_pred_Y_next_day_return: 0.004437, y_pred_Y_future_5d_return: 0.000697, y_pred_Y_future_10d_return: -0.013693, y_pred_Y_future_5d_vol_change: -0.224055, y_pred_Y_future_10d_vol_change: -0.253226
ETF代码 159691: 开盘: 1.317, 收盘: 1.32, 最高: 1.333, 最低: 1.312, 成交量: 7555497.0, 成交额: 1001171959.1, 振幅: 1.59, 涨跌幅: -0.3, 涨跌额: -0.004, 换手率: 12.47, momentum_20: 0.021672, volatility_20: 0.009089, volume_mean_20: 1868401.25, return_mean_20: 0.112, amplitude_mean_20: 1.2495, turnover_mean_20: 3.083, MA_5: 1.3058, MA_10: 1.2993, y_pred_Y_next_day_return: -0.00024, y_pred_Y_future_5d_return: 0.000555, y_pred_Y_future_10d_return: 0.005502, y_pred_Y_future_5d_vol_change: 0.493523, y_pred_Y_future_10d_vol_change: 0.245427
ETF代码 512580: 开盘: 1.317, 收盘: 1.263, 最高: 1.32, 最低: 1.26, 成交量: 303973.0, 成交额: 39053194.0, 振幅: 4.5, 涨跌幅: -5.18, 涨跌额: -0.069, 换手率: 3.15, momentum_20: 0.138864, volatility_20: 0.023948, volume_mean_20: 229571.0, return_mean_20: 0.6795, amplitude_mean_20: 3.186, turnover_mean_20: 2.3765, MA_5: 1.2832, MA_10: 1.2476, y_pred_Y_next_day_return: -0.004057, y_pred_Y_future_5d_return: 0.000466, y_pred_Y_future_10d_return: -0.012749, y_pred_Y_future_5d_vol_change: -0.237987, y_pred_Y_future_10d_vol_change: -0.0797
ETF代码 510180: 开盘: 4.156, 收盘: 4.077, 最高: 4.156, 最低: 4.061, 成交量: 315757.0, 成交额: 132845370.0, 振幅: 2.28, 涨跌幅: -1.97, 涨跌额: -0.082, 换手率: 0.56, momentum_20: 0.060062, volatility_20: 0.010009, volume_mean_20: 262186.15, return_mean_20: 0.2965, amplitude_mean_20: 1.6095, turnover_mean_20: 0.4675, MA_5: 4.0658, MA_10: 4.0191, y_pred_Y_next_day_return: -0.000312, y_pred_Y_future_5d_return: 0.000412, y_pred_Y_future_10d_return: -0.003948, y_pred_Y_future_5d_vol_change: -0.295592, y_pred_Y_future_10d_vol_change: -0.058603
ETF代码 515790: 开盘: 0.976, 收盘: 0.94, 最高: 0.98, 最低: 0.933, 成交量: 6944599.0, 成交额: 662869558.0, 振幅: 4.79, 涨跌幅: -4.28, 涨跌额: -0.042, 换手率: 6.78, momentum_20: 0.111111, volatility_20: 0.026219, volume_mean_20: 10721937.4, return_mean_20: 0.5605, amplitude_mean_20: 3.2925, turnover_mean_20: 10.465, MA_5: 0.9484, MA_10: 0.9251, y_pred_Y_next_day_return: 0.0003, y_pred_Y_future_5d_return: 0.000403, y_pred_Y_future_10d_return: -0.015586, y_pred_Y_future_5d_vol_change: -0.171254, y_pred_Y_future_10d_vol_change: -0.181188
ETF代码 560500: 开盘: 1.213, 收盘: 1.208, 最高: 1.236, 最低: 1.205, 成交量: 19682.0, 成交额: 2389694.0, 振幅: 2.54, 涨跌幅: -1.06, 涨跌额: -0.013, 换手率: 0.55, momentum_20: 0.100182, volatility_20: 0.011324, volume_mean_20: 51113.7, return_mean_20: 0.4855, amplitude_mean_20: 1.7365, turnover_mean_20: 1.423, MA_5: 1.2058, MA_10: 1.1948, y_pred_Y_next_day_return: 0.000388, y_pred_Y_future_5d_return: 0.00029, y_pred_Y_future_10d_return: 0.000297, y_pred_Y_future_5d_vol_change: 0.157733, y_pred_Y_future_10d_vol_change: 0.025701
ETF代码 159901: 开盘: 3.557, 收盘: 3.462, 最高: 3.557, 最低: 3.446, 成交量: 571821.0, 成交额: 205094421.192, 振幅: 3.1, 涨跌幅: -3.16, 涨跌额: -0.113, 换手率: 3.11, momentum_20: 0.102197, volatility_20: 0.018043, volume_mean_20: 799628.15, return_mean_20: 0.5025, amplitude_mean_20: 2.352, turnover_mean_20: 4.35, MA_5: 3.5068, MA_10: 3.4722, y_pred_Y_next_day_return: 0.00122, y_pred_Y_future_5d_return: 0.00012, y_pred_Y_future_10d_return: -0.008606, y_pred_Y_future_5d_vol_change: -0.282365, y_pred_Y_future_10d_vol_change: -0.076209
ETF代码 159502: 开盘: 1.125, 收盘: 1.125, 最高: 1.132, 最低: 1.124, 成交量: 2222652.0, 成交额: 250649885.271, 振幅: 0.72, 涨跌幅: 1.17, 涨跌额: 0.013, 换手率: 14.7, momentum_20: 0.131791, volatility_20: 0.017491, volume_mean_20: 1359832.85, return_mean_20: 0.6355, amplitude_mean_20: 0.6205, turnover_mean_20: 8.9915, MA_5: 1.067, MA_10: 1.0452, y_pred_Y_next_day_return: -0.001849, y_pred_Y_future_5d_return: 4.3e-05, y_pred_Y_future_10d_return: -0.010684, y_pred_Y_future_5d_vol_change: 0.285744, y_pred_Y_future_10d_vol_change: -0.021881
ETF代码 515080: 开盘: 1.538, 收盘: 1.555, 最高: 1.557, 最低: 1.533, 成交量: 1840796.0, 成交额: 289309916.0, 振幅: 1.56, 涨跌幅: 1.04, 涨跌额: 0.016, 换手率: 3.83, momentum_20: 0.015013, volatility_20: 0.00634, volume_mean_20: 1243150.2, return_mean_20: 0.0755, amplitude_mean_20: 0.9775, turnover_mean_20: 2.5865, MA_5: 1.5366, MA_10: 1.5304, y_pred_Y_next_day_return: 9.3e-05, y_pred_Y_future_5d_return: -8.9e-05, y_pred_Y_future_10d_return: 0.005165, y_pred_Y_future_5d_vol_change: 0.011078, y_pred_Y_future_10d_vol_change: 0.219819
ETF代码 562060: 开盘: 0.582, 收盘: 0.588, 最高: 0.588, 最低: 0.58, 成交量: 330294.0, 成交额: 19349681.0, 振幅: 1.38, 涨跌幅: 1.2, 涨跌额: 0.007, 换手率: 0.61, momentum_20: 0.026178, volatility_20: 0.007048, volume_mean_20: 362964.6, return_mean_20: 0.1315, amplitude_mean_20: 1.2005, turnover_mean_20: 0.6745, MA_5: 0.5786, MA_10: 0.5769, y_pred_Y_next_day_return: -0.000115, y_pred_Y_future_5d_return: -0.000289, y_pred_Y_future_10d_return: 0.001106, y_pred_Y_future_5d_vol_change: 0.238186, y_pred_Y_future_10d_vol_change: 0.324473
