你是一名专业的量化投资分析助手。
任务：基于同一交易日的 ETF 横截面因子数据，对候选 ETF 做排序。

要求：
1. 只能依据输入的数值型信息比较，不得引入外部知识。
2. 不做时间序列外推，只做同日横截面排序。
3. 综合考虑收益潜力与风险约束。
4. 输出必须是合法 JSON，且只能输出 JSON。
5. 不要输出任何自然语言解释。

输出格式：
{
  "rankings": [
    {"code": "ETF代码", "score": 0.95}
  ]
}

当前交易日：2025-12-31
ETF 因子数据：
ETF代码 513310: 开盘: 2.636, 收盘: 2.577, 最高: 2.645, 最低: 2.571, 成交量: 7448954.0, 成交额: 1938285377.0, 振幅: 2.83, 涨跌幅: -1.38, 涨跌额: -0.036, 换手率: 44.62, momentum_20: 0.060494, volatility_20: 0.0192, volume_mean_20: 10365091.35, return_mean_20: 0.3115, amplitude_mean_20: 2.1655, turnover_mean_20: 62.088, MA_5: 2.565, MA_10: 2.5022, y_pred_Y_next_day_return: 0.003004, y_pred_Y_future_5d_return: 0.013727, y_pred_Y_future_10d_return: 0.04596, y_pred_Y_future_5d_vol_change: 0.100049, y_pred_Y_future_10d_vol_change: 0.239112
ETF代码 517520: 开盘: 2.035, 收盘: 2.04, 最高: 2.084, 最低: 2.027, 成交量: 1861853.0, 成交额: 381173663.0, 振幅: 2.8, 涨跌幅: 0.05, 涨跌额: 0.001, 换手率: 2.98, momentum_20: 0.038697, volatility_20: 0.020762, volume_mean_20: 2277442.15, return_mean_20: 0.21, amplitude_mean_20: 2.5945, turnover_mean_20: 3.648, MA_5: 2.0534, MA_10: 2.0473, y_pred_Y_next_day_return: 0.001633, y_pred_Y_future_5d_return: 0.001078, y_pred_Y_future_10d_return: -0.010185, y_pred_Y_future_5d_vol_change: 0.167881, y_pred_Y_future_10d_vol_change: -0.089045
ETF代码 515450: 开盘: 1.394, 收盘: 1.401, 最高: 1.401, 最低: 1.394, 成交量: 758570.0, 成交额: 106029809.0, 振幅: 0.5, 涨跌幅: 0.43, 涨跌额: 0.006, 换手率: 0.7, momentum_20: -0.021648, volatility_20: 0.003496, volume_mean_20: 1035385.05, return_mean_20: -0.109, amplitude_mean_20: 0.74, turnover_mean_20: 0.957, MA_5: 1.3996, MA_10: 1.4014, y_pred_Y_next_day_return: -0.00012, y_pred_Y_future_5d_return: 0.000972, y_pred_Y_future_10d_return: 0.006985, y_pred_Y_future_5d_vol_change: 0.481808, y_pred_Y_future_10d_vol_change: 0.446143
ETF代码 512290: 开盘: 1.008, 收盘: 1.0, 最高: 1.011, 最低: 0.996, 成交量: 722280.0, 成交额: 72335926.0, 振幅: 1.49, 涨跌幅: -0.7, 涨跌额: -0.007, 换手率: 1.89, momentum_20: -0.016716, volatility_20: 0.008048, volume_mean_20: 505875.95, return_mean_20: -0.081, amplitude_mean_20: 1.337, turnover_mean_20: 1.322, MA_5: 1.0148, MA_10: 1.0171, y_pred_Y_next_day_return: -0.000726, y_pred_Y_future_5d_return: 0.000959, y_pred_Y_future_10d_return: 0.001754, y_pred_Y_future_5d_vol_change: 0.549579, y_pred_Y_future_10d_vol_change: 0.208287
ETF代码 520550: 开盘: 1.185, 收盘: 1.173, 最高: 1.185, 最低: 1.171, 成交量: 795751.0, 成交额: 94092656.0, 振幅: 1.18, 涨跌幅: -0.93, 涨跌额: -0.011, 换手率: 8.03, momentum_20: -0.051738, volatility_20: 0.006663, volume_mean_20: 407002.3, return_mean_20: -0.2625, amplitude_mean_20: 0.8815, turnover_mean_20: 4.109, MA_5: 1.191, MA_10: 1.195, y_pred_Y_next_day_return: -0.000471, y_pred_Y_future_5d_return: 0.000945, y_pred_Y_future_10d_return: 0.010382, y_pred_Y_future_5d_vol_change: 0.583382, y_pred_Y_future_10d_vol_change: 0.253111
ETF代码 512010: 开盘: 0.382, 收盘: 0.378, 最高: 0.384, 最低: 0.378, 成交量: 8940055.0, 成交额: 339729445.0, 振幅: 1.57, 涨跌幅: -0.79, 涨跌额: -0.003, 换手率: 1.89, momentum_20: -0.020725, volatility_20: 0.008398, volume_mean_20: 10386031.85, return_mean_20: -0.101, amplitude_mean_20: 1.437, turnover_mean_20: 2.196, MA_5: 0.3834, MA_10: 0.3844, y_pred_Y_next_day_return: -0.000828, y_pred_Y_future_5d_return: 0.000824, y_pred_Y_future_10d_return: 0.002392, y_pred_Y_future_5d_vol_change: 0.610296, y_pred_Y_future_10d_vol_change: 0.305012
ETF代码 513730: 开盘: 1.387, 收盘: 1.387, 最高: 1.394, 最低: 1.384, 成交量: 85414.0, 成交额: 11851462.0, 振幅: 0.72, 涨跌幅: -0.29, 涨跌额: -0.004, 换手率: 0.97, momentum_20: -0.023927, volatility_20: 0.008782, volume_mean_20: 261765.3, return_mean_20: -0.1175, amplitude_mean_20: 0.848, turnover_mean_20: 2.976, MA_5: 1.3894, MA_10: 1.3843, y_pred_Y_next_day_return: -0.000307, y_pred_Y_future_5d_return: 0.00069, y_pred_Y_future_10d_return: 0.009953, y_pred_Y_future_5d_vol_change: 0.570763, y_pred_Y_future_10d_vol_change: 0.362574
ETF代码 560080: 开盘: 1.049, 收盘: 1.046, 最高: 1.05, 最低: 1.044, 成交量: 333221.0, 成交额: 34849856.0, 振幅: 0.57, 涨跌幅: -0.29, 涨跌额: -0.003, 换手率: 1.36, momentum_20: -0.043001, volatility_20: 0.005801, volume_mean_20: 456212.65, return_mean_20: -0.218, amplitude_mean_20: 0.843, turnover_mean_20: 1.857, MA_5: 1.0534, MA_10: 1.0567, y_pred_Y_next_day_return: -0.000165, y_pred_Y_future_5d_return: 0.00068, y_pred_Y_future_10d_return: 0.004646, y_pred_Y_future_5d_vol_change: 0.436986, y_pred_Y_future_10d_vol_change: 0.275517
ETF代码 513970: 开盘: 0.922, 收盘: 0.913, 最高: 0.922, 最低: 0.911, 成交量: 942729.0, 成交额: 86177813.0, 振幅: 1.19, 涨跌幅: -1.08, 涨跌额: -0.01, 换手率: 2.87, momentum_20: -0.061665, volatility_20: 0.009242, volume_mean_20: 1336806.95, return_mean_20: -0.3135, amplitude_mean_20: 1.211, turnover_mean_20: 4.065, MA_5: 0.9338, MA_10: 0.9399, y_pred_Y_next_day_return: -0.000469, y_pred_Y_future_5d_return: 0.000564, y_pred_Y_future_10d_return: -0.001721, y_pred_Y_future_5d_vol_change: 0.298826, y_pred_Y_future_10d_vol_change: 0.184635
ETF代码 159307: 开盘: 1.062, 收盘: 1.061, 最高: 1.064, 最低: 1.059, 成交量: 519720.0, 成交额: 55134985.0, 振幅: 0.47, 涨跌幅: -0.09, 涨跌额: -0.001, 换手率: 1.78, momentum_20: -0.026606, volatility_20: 0.003282, volume_mean_20: 647182.55, return_mean_20: -0.134, amplitude_mean_20: 0.6995, turnover_mean_20: 2.212, MA_5: 1.0664, MA_10: 1.0675, y_pred_Y_next_day_return: -0.000526, y_pred_Y_future_5d_return: 0.000392, y_pred_Y_future_10d_return: 0.003728, y_pred_Y_future_5d_vol_change: 0.51585, y_pred_Y_future_10d_vol_change: 0.228916
ETF代码 510180: 开盘: 4.047, 收盘: 4.046, 最高: 4.071, 最低: 4.036, 成交量: 231157.0, 成交额: 94605783.0, 振幅: 0.86, 涨跌幅: -0.15, 涨跌额: -0.006, 换手率: 0.41, momentum_20: 0.021201, volatility_20: 0.005914, volume_mean_20: 216633.95, return_mean_20: 0.105, amplitude_mean_20: 0.9935, turnover_mean_20: 0.3865, MA_5: 4.0524, MA_10: 4.03, y_pred_Y_next_day_return: 0.000227, y_pred_Y_future_5d_return: 0.000366, y_pred_Y_future_10d_return: 0.003801, y_pred_Y_future_5d_vol_change: 0.654792, y_pred_Y_future_10d_vol_change: 0.303744
ETF代码 562320: 开盘: 1.359, 收盘: 1.37, 最高: 1.373, 最低: 1.359, 成交量: 233105.0, 成交额: 31928037.0, 振幅: 1.03, 涨跌幅: 0.37, 涨跌额: 0.005, 换手率: 27.33, momentum_20: 0.020864, volatility_20: 0.004867, volume_mean_20: 75472.95, return_mean_20: 0.105, amplitude_mean_20: 1.0825, turnover_mean_20: 8.848, MA_5: 1.3662, MA_10: 1.3639, y_pred_Y_next_day_return: 0.000208, y_pred_Y_future_5d_return: 0.00031, y_pred_Y_future_10d_return: 0.002244, y_pred_Y_future_5d_vol_change: 1.10518, y_pred_Y_future_10d_vol_change: 0.940033
ETF代码 515080: 开盘: 1.547, 收盘: 1.55, 最高: 1.553, 最低: 1.545, 成交量: 2050467.0, 成交额: 317750411.0, 振幅: 0.52, 涨跌幅: 0.19, 涨跌额: 0.003, 换手率: 4.27, momentum_20: -0.010217, volatility_20: 0.004875, volume_mean_20: 1314635.5, return_mean_20: -0.0505, amplitude_mean_20: 0.7685, turnover_mean_20: 2.735, MA_5: 1.5476, MA_10: 1.5428, y_pred_Y_next_day_return: -0.000221, y_pred_Y_future_5d_return: 0.000278, y_pred_Y_future_10d_return: 0.006436, y_pred_Y_future_5d_vol_change: 0.420131, y_pred_Y_future_10d_vol_change: 0.051737
ETF代码 512580: 开盘: 1.286, 收盘: 1.279, 最高: 1.29, 最低: 1.271, 成交量: 44044.0, 成交额: 5633714.0, 振幅: 1.48, 涨跌幅: -0.54, 涨跌额: -0.007, 换手率: 0.46, momentum_20: 0.018312, volatility_20: 0.011375, volume_mean_20: 97866.65, return_mean_20: 0.098, amplitude_mean_20: 1.7875, turnover_mean_20: 1.014, MA_5: 1.2878, MA_10: 1.2709, y_pred_Y_next_day_return: -0.000284, y_pred_Y_future_5d_return: 0.000113, y_pred_Y_future_10d_return: 0.002596, y_pred_Y_future_5d_vol_change: 0.376423, y_pred_Y_future_10d_vol_change: 0.148858
ETF代码 159905: 开盘: 1.806, 收盘: 1.805, 最高: 1.816, 最低: 1.798, 成交量: 487952.0, 成交额: 88107126.2, 振幅: 1.0, 涨跌幅: -0.17, 涨跌额: -0.003, 换手率: 5.28, momentum_20: -0.000554, volatility_20: 0.007035, volume_mean_20: 256166.75, return_mean_20: -0.0005, amplitude_mean_20: 1.0835, turnover_mean_20: 2.769, MA_5: 1.8098, MA_10: 1.8082, y_pred_Y_next_day_return: -0.000482, y_pred_Y_future_5d_return: -0.000148, y_pred_Y_future_10d_return: -0.007521, y_pred_Y_future_5d_vol_change: 0.61177, y_pred_Y_future_10d_vol_change: 0.314591
ETF代码 159520: 开盘: 1.06, 收盘: 1.053, 最高: 1.062, 最低: 1.051, 成交量: 77268.0, 成交额: 8148272.2, 振幅: 1.04, 涨跌幅: -0.47, 涨跌额: -0.005, 换手率: 4.71, momentum_20: -0.004726, volatility_20: 0.005135, volume_mean_20: 86917.8, return_mean_20: -0.0225, amplitude_mean_20: 0.8555, turnover_mean_20: 5.2945, MA_5: 1.0552, MA_10: 1.0559, y_pred_Y_next_day_return: -0.000314, y_pred_Y_future_5d_return: -0.000151, y_pred_Y_future_10d_return: -0.00375, y_pred_Y_future_5d_vol_change: 0.480766, y_pred_Y_future_10d_vol_change: 0.487154
ETF代码 512690: 开盘: 0.541, 收盘: 0.536, 最高: 0.542, 最低: 0.535, 成交量: 11606908.0, 成交额: 623513982.0, 振幅: 1.29, 涨跌幅: -0.92, 涨跌额: -0.005, 换手率: 3.29, momentum_20: -0.059649, volatility_20: 0.007339, volume_mean_20: 14168780.05, return_mean_20: -0.3045, amplitude_mean_20: 1.263, turnover_mean_20: 4.0225, MA_5: 0.5448, MA_10: 0.5481, y_pred_Y_next_day_return: -0.000766, y_pred_Y_future_5d_return: -0.000166, y_pred_Y_future_10d_return: 0.000426, y_pred_Y_future_5d_vol_change: 0.946476, y_pred_Y_future_10d_vol_change: 0.899675
ETF代码 516310: 开盘: 1.361, 收盘: 1.36, 最高: 1.363, 最低: 1.355, 成交量: 683926.0, 成交额: 92962951.0, 振幅: 0.59, 涨跌幅: 0.0, 涨跌额: 0.0, 换手率: 3.48, momentum_20: -0.013778, volatility_20: 0.00712, volume_mean_20: 669807.0, return_mean_20: -0.067, amplitude_mean_20: 1.0345, turnover_mean_20: 3.41, MA_5: 1.356, MA_10: 1.3566, y_pred_Y_next_day_return: -0.000398, y_pred_Y_future_5d_return: -0.000227, y_pred_Y_future_10d_return: 0.001665, y_pred_Y_future_5d_vol_change: 0.458524, y_pred_Y_future_10d_vol_change: 0.196338
ETF代码 560500: 开盘: 1.208, 收盘: 1.21, 最高: 1.216, 最低: 1.205, 成交量: 20951.0, 成交额: 2536898.0, 振幅: 0.91, 涨跌幅: -0.17, 涨跌额: -0.002, 换手率: 0.58, momentum_20: 0.05309, volatility_20: 0.008535, volume_mean_20: 41403.65, return_mean_20: 0.263, amplitude_mean_20: 1.376, turnover_mean_20: 1.152, MA_5: 1.2098, MA_10: 1.1982, y_pred_Y_next_day_return: 0.000289, y_pred_Y_future_5d_return: -0.00023, y_pred_Y_future_10d_return: 0.00098, y_pred_Y_future_5d_vol_change: 0.214958, y_pred_Y_future_10d_vol_change: 0.18928
ETF代码 510760: 开盘: 1.287, 收盘: 1.289, 最高: 1.29, 最低: 1.283, 成交量: 726352.0, 成交额: 93489556.0, 振幅: 0.54, 涨跌幅: 0.16, 涨跌额: 0.002, 换手率: 4.98, momentum_20: 0.0312, volatility_20: 0.005725, volume_mean_20: 1089930.6, return_mean_20: 0.1545, amplitude_mean_20: 0.9175, turnover_mean_20: 7.4785, MA_5: 1.287, MA_10: 1.2781, y_pred_Y_next_day_return: 0.000407, y_pred_Y_future_5d_return: -0.000255, y_pred_Y_future_10d_return: 0.002202, y_pred_Y_future_5d_vol_change: 0.320385, y_pred_Y_future_10d_vol_change: 0.299819
ETF代码 510880: 开盘: 3.045, 收盘: 3.04, 最高: 3.051, 最低: 3.032, 成交量: 1058800.0, 成交额: 337059439.0, 振幅: 0.62, 涨跌幅: -0.16, 涨跌额: -0.005, 换手率: 1.98, momentum_20: -0.018722, volatility_20: 0.005123, volume_mean_20: 1446464.8, return_mean_20: -0.0925, amplitude_mean_20: 0.8535, turnover_mean_20: 2.7015, MA_5: 3.0404, MA_10: 3.032, y_pred_Y_next_day_return: -0.000309, y_pred_Y_future_5d_return: -0.000263, y_pred_Y_future_10d_return: 0.00579, y_pred_Y_future_5d_vol_change: 0.366705, y_pred_Y_future_10d_vol_change: 0.362254
ETF代码 517300: 开盘: 0.945, 收盘: 0.941, 最高: 0.946, 最低: 0.938, 成交量: 19781.0, 成交额: 1862745.0, 振幅: 0.85, 涨跌幅: -0.42, 涨跌额: -0.004, 换手率: 0.1, momentum_20: 0.015102, volatility_20: 0.006774, volume_mean_20: 31949.85, return_mean_20: 0.0775, amplitude_mean_20: 1.02, turnover_mean_20: 0.1655, MA_5: 0.9444, MA_10: 0.9422, y_pred_Y_next_day_return: 7.6e-05, y_pred_Y_future_5d_return: -0.000288, y_pred_Y_future_10d_return: 0.001358, y_pred_Y_future_5d_vol_change: 0.466359, y_pred_Y_future_10d_vol_change: 0.224807
ETF代码 513060: 开盘: 0.591, 收盘: 0.583, 最高: 0.594, 最低: 0.582, 成交量: 7412812.0, 成交额: 434909979.0, 振幅: 2.03, 涨跌幅: -1.52, 涨跌额: -0.009, 换手率: 7.09, momentum_20: -0.08189, volatility_20: 0.0119, volume_mean_20: 9660538.15, return_mean_20: -0.42, amplitude_mean_20: 1.753, turnover_mean_20: 9.2375, MA_5: 0.5982, MA_10: 0.605, y_pred_Y_next_day_return: -0.000558, y_pred_Y_future_5d_return: -0.000388, y_pred_Y_future_10d_return: 0.009005, y_pred_Y_future_5d_vol_change: 0.582352, y_pred_Y_future_10d_vol_change: 0.46851
ETF代码 159518: 开盘: 0.895, 收盘: 0.893, 最高: 0.896, 最低: 0.893, 成交量: 1090193.0, 成交额: 97513610.275, 振幅: 0.34, 涨跌幅: -0.11, 涨跌额: -0.001, 换手率: 7.36, momentum_20: -0.040816, volatility_20: 0.009635, volume_mean_20: 1467626.15, return_mean_20: -0.204, amplitude_mean_20: 0.859, turnover_mean_20: 9.907, MA_5: 0.8934, MA_10: 0.895, y_pred_Y_next_day_return: -0.000259, y_pred_Y_future_5d_return: -0.000445, y_pred_Y_future_10d_return: 0.003083, y_pred_Y_future_5d_vol_change: 0.615814, y_pred_Y_future_10d_vol_change: 0.392565
ETF代码 515650: 开盘: 1.188, 收盘: 1.181, 最高: 1.191, 最低: 1.178, 成交量: 654441.0, 成交额: 77370825.0, 振幅: 1.09, 涨跌幅: -0.59, 涨跌额: -0.007, 换手率: 2.08, momentum_20: -0.016653, volatility_20: 0.005712, volume_mean_20: 719799.6, return_mean_20: -0.082, amplitude_mean_20: 0.9035, turnover_mean_20: 2.2915, MA_5: 1.1888, MA_10: 1.1928, y_pred_Y_next_day_return: -0.000508, y_pred_Y_future_5d_return: -0.000537, y_pred_Y_future_10d_return: 0.003184, y_pred_Y_future_5d_vol_change: 0.542912, y_pred_Y_future_10d_vol_change: 0.264464
ETF代码 510050: 开盘: 3.11, 收盘: 3.105, 最高: 3.124, 最低: 3.097, 成交量: 9114747.0, 成交额: 2833025366.0, 振幅: 0.87, 涨跌幅: -0.1, 涨跌额: -0.003, 换手率: 3.97, momentum_20: 0.025429, volatility_20: 0.005233, volume_mean_20: 6284077.3, return_mean_20: 0.1275, amplitude_mean_20: 0.9955, turnover_mean_20: 2.738, MA_5: 3.1098, MA_10: 3.098, y_pred_Y_next_day_return: 0.000162, y_pred_Y_future_5d_return: -0.000596, y_pred_Y_future_10d_return: 0.001022, y_pred_Y_future_5d_vol_change: 0.509824, y_pred_Y_future_10d_vol_change: 0.30869
ETF代码 512750: 开盘: 1.507, 收盘: 1.496, 最高: 1.507, 最低: 1.494, 成交量: 29043.0, 成交额: 4350628.0, 振幅: 0.87, 涨跌幅: -0.27, 涨跌额: -0.004, 换手率: 5.69, momentum_20: 0.004027, volatility_20: 0.004077, volume_mean_20: 24218.4, return_mean_20: 0.02, amplitude_mean_20: 0.929, turnover_mean_20: 4.7425, MA_5: 1.5022, MA_10: 1.4999, y_pred_Y_next_day_return: -0.000258, y_pred_Y_future_5d_return: -0.000638, y_pred_Y_future_10d_return: 0.006215, y_pred_Y_future_5d_vol_change: 0.386948, y_pred_Y_future_10d_vol_change: 1.100805
ETF代码 159399: 开盘: 1.138, 收盘: 1.142, 最高: 1.144, 最低: 1.136, 成交量: 1766514.0, 成交额: 202512258.186, 振幅: 0.7, 涨跌幅: 0.35, 涨跌额: 0.004, 换手率: 4.21, momentum_20: -0.007819, volatility_20: 0.006327, volume_mean_20: 1903729.2, return_mean_20: -0.0375, amplitude_mean_20: 1.013, turnover_mean_20: 4.542, MA_5: 1.1388, MA_10: 1.1385, y_pred_Y_next_day_return: -0.000352, y_pred_Y_future_5d_return: -0.000722, y_pred_Y_future_10d_return: 0.002285, y_pred_Y_future_5d_vol_change: 0.424924, y_pred_Y_future_10d_vol_change: 0.25645
ETF代码 159938: 开盘: 0.652, 收盘: 0.649, 最高: 0.658, 最低: 0.647, 成交量: 320054.0, 成交额: 20788094.25, 振幅: 1.69, 涨跌幅: -0.46, 涨跌额: -0.003, 换手率: 0.4, momentum_20: -0.02406, volatility_20: 0.007249, volume_mean_20: 616715.0, return_mean_20: -0.1195, amplitude_mean_20: 1.2005, turnover_mean_20: 0.773, MA_5: 0.657, MA_10: 0.6592, y_pred_Y_next_day_return: -0.00067, y_pred_Y_future_5d_return: -0.000876, y_pred_Y_future_10d_return: 0.00323, y_pred_Y_future_5d_vol_change: 0.556623, y_pred_Y_future_10d_vol_change: 0.450373
ETF代码 515800: 开盘: 1.258, 收盘: 1.252, 最高: 1.261, 最低: 1.248, 成交量: 603101.0, 成交额: 75655849.0, 振幅: 1.04, 涨跌幅: -0.24, 涨跌额: -0.003, 换手率: 1.36, momentum_20: 0.034711, volatility_20: 0.006169, volume_mean_20: 1132237.05, return_mean_20: 0.1715, amplitude_mean_20: 1.1915, turnover_mean_20: 2.5565, MA_5: 1.2534, MA_10: 1.2442, y_pred_Y_next_day_return: 0.000331, y_pred_Y_future_5d_return: -0.001226, y_pred_Y_future_10d_return: -0.002876, y_pred_Y_future_5d_vol_change: 0.771866, y_pred_Y_future_10d_vol_change: 0.904569
