rebalance_date,strategy_a_turnover,strategy_a_transaction_cost,strategy_a_slippage,strategy_a_net_return,strategy_b_turnover,strategy_b_transaction_cost,strategy_b_slippage,strategy_b_net_return,benchmark_market_turnover,benchmark_market_transaction_cost,benchmark_market_slippage,benchmark_market_net_return,benchmark_equal_weight_turnover,benchmark_equal_weight_transaction_cost,benchmark_equal_weight_slippage,benchmark_equal_weight_net_return,benchmark_simple_rule_turnover,benchmark_simple_rule_transaction_cost,benchmark_simple_rule_slippage,benchmark_simple_rule_net_return
2025-10-17,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.04053906185143296,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.04053906185143296,0.0,0.0,0.0,0.03243723616974,0.0,0.0,0.0,0.030114869056323813,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.0194974483093579
2025-10-24,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.01981257494260869,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.01981257494260869,0.0,0.0,0.0,-0.0030126963632451,0.0,0.0,0.0,0.002407388176316674,0.2,0.0002,0.0001,0.025749512331969895
2025-10-31,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.011169807426520042,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.011169807426520042,0.0,0.0,0.0,0.0084178717893372,0.0,0.0,0.0,0.001866992810504563,0.1,0.0001,5e-05,0.00974077699571803
2025-11-07,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00727849308678612,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00727849308678612,0.0,0.0,0.0,-0.011558219178082,0.0,0.0,0.0,-0.004465756747918481,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.01072295186587563
2025-11-14,0.6,0.0006,0.0003,-0.0545001603933383,0.6,0.0006,0.0003,-0.0545001603933383,0.0,0.0,0.0,-0.0383282806409702,0.0,0.0,0.0,-0.04428228666706271,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.06493711957616041
2025-11-21,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.028649299811924836,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.028649299811924836,0.0,0.0,0.0,0.0159873902274261,0.0,0.0,0.0,0.025513513312963212,0.6,0.0006,0.0003,0.019146463724715127
2025-11-28,0.6,0.0006,0.0003,0.0049641743794745,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.00627086171371957,0.0,0.0,0.0,0.013962765957447,0.0,0.0,0.0,0.007447249220718207,0.3,0.0003,0.00015,0.00507671706760551
2025-12-05,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00292730940777393,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00292730940777393,0.0,0.0,0.0,-0.0008743169398908,0.0,0.0,0.0,-0.0021912406369357477,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.01374761051594254
2025-12-12,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.02078716471284538,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.02078716471284538,0.0,0.0,0.0,-0.0013126230584116,0.0,0.0,0.0,-0.006100580887920402,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.020236153639792184
2025-12-19,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.02407752083246431,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.02407752083246431,0.0,0.0,0.0,0.0210295728368015,0.0,0.0,0.0,0.01953608948028165,0.3,0.0003,0.00015,0.03704680394794931
2025-12-26,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.02633145568803349,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.02744258262146562,0.0,0.0,0.0,0.0289637416863335,0.0,0.0,0.0,0.028795560821819412,0.3,0.0003,0.00015,0.03179994044874006
2025-12-31,0.6,0.0006,0.0003,0.04677385255742717,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.046623852557427174,0.0,0.0,0.0,0.0285097192224621,0.0,0.0,0.0,0.04649495195344185,0.6,0.0006,0.0003,0.07771118584400609
2026-01-09,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.02284470555702744,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.02284470555702744,0.0,0.0,0.0,-0.0054598908021838,0.0,0.0,0.0,0.0054748255545645046,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.02893156853560216
2026-01-16,0.6,0.0006,0.0003,0.004325871599395191,0.6,0.0006,0.0003,0.004325871599395191,0.0,0.0,0.0,-0.0067567567567567,0.0,0.0,0.0,0.009340275181513825,0.3,0.0003,0.00015,0.02114256708931501
2026-01-23,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.03262233951868753,0.6,0.0006,0.0003,-0.04219546487128648,0.0,0.0,0.0,0.0014880952380953,0.0,0.0,0.0,-0.005105686053035062,0.3,0.0003,0.00015,-0.004345361934861851
2026-01-30,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.030990666735360165,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.030990666735360165,0.0,0.0,0.0,-0.0131606877520696,0.0,0.0,0.0,-0.019708518149813874,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0759482265121597
2026-02-06,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.019327429431086604,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.019327429431086604,0.0,0.0,0.0,0.0047322004732202,0.0,0.0,0.0,0.009163716798591326,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.00824452140106353
2026-02-13,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.038234121107660814,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.05179343204256124,0.0,0.0,0.0,0.0145579105116675,0.0,0.0,0.0,0.012636221647188655,0.2,0.0002,0.0001,0.07174931893778762
2026-02-27,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.03074781985919929,0.6,0.0006,0.0003,-0.0004606601990828107,0.0,0.0,0.0,-0.0122751322751322,0.0,0.0,0.0,-0.02034301434227402,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.0003232117708476713
2026-03-06,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.010471391415455309,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.01062139141545531,0.0,0.0,0.0,0.0021427040925647,0.0,0.0,0.0,-0.0019886770438093428,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.005874708820576769
2026-03-13,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0526419037300589,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0526419037300589,0.0,0.0,0.0,-0.0215950395552704,0.0,0.0,0.0,-0.02722449589440044,0.3,0.0003,0.00015,-0.027591257851503976
2026-03-16,0.6,0.0006,0.0003,-0.08879205151524605,0.6,0.0006,0.0003,-0.08879205151524605,0.0,0.0,0.0,-0.0534188034188034,0.0,0.0,0.0,-0.06435713024543809,0.2,0.0002,0.0001,-0.0190225099979054
