rebalance_date,strategy_a_turnover,strategy_a_transaction_cost,strategy_a_slippage,strategy_a_net_return,strategy_b_turnover,strategy_b_transaction_cost,strategy_b_slippage,strategy_b_net_return,benchmark_market_turnover,benchmark_market_transaction_cost,benchmark_market_slippage,benchmark_market_net_return,benchmark_equal_weight_turnover,benchmark_equal_weight_transaction_cost,benchmark_equal_weight_slippage,benchmark_equal_weight_net_return,benchmark_simple_rule_turnover,benchmark_simple_rule_transaction_cost,benchmark_simple_rule_slippage,benchmark_simple_rule_net_return
2025-08-01,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.006704312291132931,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.006704312291132931,0.0,0.0,0.0,0.0124688279301745,0.0,0.0,0.0,0.012966581304516632,0.3,0.0003,0.00015,-0.0005188895607403899
2025-08-08,0.6,0.0006,0.0003,0.02350098999959745,0.6,0.0006,0.0003,0.02350098999959745,0.0,0.0,0.0,0.0275862068965517,0.0,0.0,0.0,0.03282166827677287,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.05657338165777464
2025-08-15,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.06292518877511653,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.06292518877511653,0.0,0.0,0.0,0.0441035474592521,0.0,0.0,0.0,0.03559788340588946,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.08082019301446285
2025-08-22,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.06429611972586848,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.06429611972586848,0.0,0.0,0.0,0.0280073461891643,0.0,0.0,0.0,0.024429838442043227,0.6,0.0006,0.0003,0.08953004299609313
2025-08-29,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,-0.0012580697807098203,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,-0.0012580697807098203,0.0,0.0,0.0,-0.0104957570343903,0.0,0.0,0.0,-0.0037431823231532896,0.2,0.0002,0.0001,-0.03586036548006343
2025-09-05,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.01697607854121875,0.6,0.0006,0.0003,0.02729635060575125,0.0,0.0,0.0,0.0151207402392237,0.0,0.0,0.0,0.021110032257954575,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.027248092459360992
2025-09-12,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.010036112329678788,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.010186112329678788,0.0,0.0,0.0,-0.003779457536683,0.0,0.0,0.0,0.0007077603238849514,0.3,0.0003,0.00015,0.015544625478899534
2025-09-19,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.03303085261247328,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.03303085261247328,0.0,0.0,0.0,0.0104887301941529,0.0,0.0,0.0,0.005807320104548197,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.033935407300208
2025-09-26,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0038823923256334487,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0038823923256334487,0.0,0.0,0.0,0.0090547703180212,0.0,0.0,0.0,0.008729229309421788,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.022286343854987754
2025-09-30,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.037589520308277044,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.04373771252632644,0.0,0.0,0.0,-0.0075790385448246,0.0,0.0,0.0,-0.012034480401298998,0.2,0.0002,0.0001,-0.03843475029686947
2025-10-10,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.05326526758791582,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.05326526758791582,0.0,0.0,0.0,-0.0206701479547432,0.0,0.0,0.0,-0.029273278221825415,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.05019511524092034
2025-10-17,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.025324545830154272,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.025324545830154272,0.0,0.0,0.0,0.03243723616974,0.0,0.0,0.0,0.030114869056323813,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.0194974483093579
2025-10-24,0.6,0.0006,0.0003,0.00373270997273974,0.6,0.0006,0.0003,0.00373270997273974,0.0,0.0,0.0,-0.0030126963632451,0.0,0.0,0.0,0.002407388176316674,0.2,0.0002,0.0001,0.025749512331969895
2025-10-31,0.6,0.0006,0.0003,-0.008483625065971119,0.6,0.0006,0.0003,-0.008483625065971119,0.0,0.0,0.0,0.0084178717893372,0.0,0.0,0.0,0.001866992810504563,0.1,0.0001,5e-05,0.00974077699571803
2025-11-07,0.6,0.0006,0.0003,0.00497943798764202,0.6,0.0006,0.0003,0.00497943798764202,0.0,0.0,0.0,-0.011558219178082,0.0,0.0,0.0,-0.004465756747918481,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.01072295186587563
2025-11-14,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.06051545496897553,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.06051545496897553,0.0,0.0,0.0,-0.0383282806409702,0.0,0.0,0.0,-0.04428228666706271,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.06493711957616041
2025-11-21,0.6,0.0006,0.0003,0.0252646022434553,0.6,0.0006,0.0003,0.0252646022434553,0.0,0.0,0.0,0.0159873902274261,0.0,0.0,0.0,0.025513513312963212,0.6,0.0006,0.0003,0.019146463724715127
2025-11-28,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.006824691592508608,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.006824691592508608,0.0,0.0,0.0,0.013962765957447,0.0,0.0,0.0,0.007447249220718207,0.3,0.0003,0.00015,0.00507671706760551
2025-12-05,0.6,0.0006,0.0003,-0.0033646019991347897,0.6,0.0006,0.0003,-0.0033646019991347897,0.0,0.0,0.0,-0.0008743169398908,0.0,0.0,0.0,-0.0021912406369357477,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.01374761051594254
2025-12-12,0.6,0.0006,0.0003,-0.00922639967740996,0.6,0.0006,0.0003,-0.00922639967740996,0.0,0.0,0.0,-0.0013126230584116,0.0,0.0,0.0,-0.006100580887920402,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.020236153639792184
2025-12-19,0.6,0.0006,0.0003,0.023416422623275274,0.6,0.0006,0.0003,0.023416422623275274,0.0,0.0,0.0,0.0210295728368015,0.0,0.0,0.0,0.01953608948028165,0.3,0.0003,0.00015,0.03704680394794931
2025-12-26,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.036196498528973435,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.037728993180830624,0.0,0.0,0.0,0.0289637416863335,0.0,0.0,0.0,0.028795560821819412,0.3,0.0003,0.00015,0.03179994044874006
2025-12-31,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.07210533137420821,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.07210533137420821,0.0,0.0,0.0,0.0285097192224621,0.0,0.0,0.0,0.04649495195344185,0.6,0.0006,0.0003,0.07771118584400609
2026-01-09,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.03405504139613654,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.03405504139613654,0.0,0.0,0.0,-0.0054598908021838,0.0,0.0,0.0,0.0054748255545645046,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.02893156853560216
2026-01-16,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.00781777959351029,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.00781777959351029,0.0,0.0,0.0,-0.0067567567567567,0.0,0.0,0.0,0.009340275181513825,0.3,0.0003,0.00015,0.02114256708931501
2026-01-23,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.027829240776710524,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.027829240776710524,0.0,0.0,0.0,0.0014880952380953,0.0,0.0,0.0,-0.005105686053035062,0.3,0.0003,0.00015,-0.004345361934861851
2026-01-30,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.01680524657978386,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.01680524657978386,0.0,0.0,0.0,-0.0131606877520696,0.0,0.0,0.0,-0.019708518149813874,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0759482265121597
2026-02-06,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.020827185112064012,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.020827185112064012,0.0,0.0,0.0,0.0047322004732202,0.0,0.0,0.0,0.009163716798591326,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.00824452140106353
2026-02-13,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.027940029481893065,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.027940029481893065,0.0,0.0,0.0,0.0145579105116675,0.0,0.0,0.0,0.012636221647188655,0.2,0.0002,0.0001,0.07174931893778762
2026-02-27,0.6,0.0006,0.0003,-0.00919066702623211,0.6,0.0006,0.0003,-0.00919066702623211,0.0,0.0,0.0,-0.0122751322751322,0.0,0.0,0.0,-0.02034301434227402,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.0003232117708476713
2026-03-06,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.0015709984983430193,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.0015709984983430193,0.0,0.0,0.0,0.0021427040925647,0.0,0.0,0.0,-0.0019886770438093428,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.005874708820576769
2026-03-13,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.04010714110374688,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.04010714110374688,0.0,0.0,0.0,-0.0215950395552704,0.0,0.0,0.0,-0.02722449589440044,0.3,0.0003,0.00015,-0.027591257851503976
2026-03-16,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.058055857439430744,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.058055857439430744,0.0,0.0,0.0,-0.0534188034188034,0.0,0.0,0.0,-0.06435713024543809,0.2,0.0002,0.0001,-0.0190225099979054
